names,scores,logfoldchanges,pvals,pvals_adj
ENSG00000185630,14.057029,2.3328803,6.975393140730602e-45,5.6756448855077996e-42
ENSG00000165124,14.047148,2.5125291,8.019938218413895e-45,6.333628267724456e-42
ENSG00000148498,14.011349,2.2819283,1.3285704488807154e-44,1.0192412892256025e-41
ENSG00000166450,13.99858,3.1688275,1.5901621511847534e-44,1.1860401089294947e-41
ENSG00000179104,13.957613,2.5496323,2.8274703423497977e-44,2.051902869254984e-41
ENSG00000184828,13.92721,2.9228323,4.329381112309905e-44,3.059163480174559e-41
ENSG00000259692,13.913225,3.2559056,5.26507381039546e-44,3.579679025393456e-41
ENSG00000140443,13.912313,2.2739053,5.332656549690448e-44,3.579679025393456e-41
ENSG00000166689,13.819965,2.5355265,1.9316205881510258e-43,1.2650230344498342e-40
ENSG00000137693,13.763949,2.2491574,4.1994628397326316e-43,2.6847565883252594e-40
ENSG00000111110,13.758553,2.705033,4.524949543934506e-43,2.825567911725242e-40
ENSG00000151208,13.731495,2.1850076,6.576285196312852e-43,4.013178041049918e-40
ENSG00000187079,13.717662,2.2970533,7.9591416951e-43,4.749131414558447e-40
ENSG00000099250,13.713253,2.2717943,8.457907982113216e-43,4.937027983211347e-40
ENSG00000051382,13.682319,2.2569675,1.2949676631484879e-42,7.398122707063841e-40
ENSG00000049192,13.674186,2.6825616,1.4481901597243704e-42,8.101115412241473e-40
ENSG00000248515,13.672361,2.823848,1.48496127079773e-42,8.13728471065099e-40
ENSG00000248131,13.62577,3.42844,2.814263147775761e-42,1.511315595618539e-39
ENSG00000144645,13.610797,2.3197508,3.454569272389251e-42,1.8093848618187416e-39
ENSG00000020426,13.608745,2.4313104,3.5529437382546684e-42,1.8093848618187416e-39
ENSG00000144560,13.608364,2.194924,3.571464663379141e-42,1.8093848618187416e-39
ENSG00000133401,13.576442,2.1968565,5.524562495681466e-42,2.7470375476211675e-39
ENSG00000106771,13.510924,2.1988869,1.3481730485627042e-41,6.581780823083122e-39
ENSG00000198947,13.509101,2.6867352,1.3819951401289346e-41,6.62641991207179e-39
ENSG00000005889,13.506061,2.2098053,1.4402507599603812e-41,6.784591781701086e-39
ENSG00000083307,13.468893,2.2406237,2.384125506746816e-41,1.10372679278722e-38
ENSG00000230590,13.457568,2.2018502,2.779120314753047e-41,1.2474519826901257e-38
ENSG00000073282,13.457264,2.5912592,2.790576421236505e-41,1.2474519826901257e-38
ENSG00000146535,13.456124,2.1201844,2.833956684819845e-41,1.2474519826901257e-38
ENSG00000177694,13.453388,2.6996346,2.9408251759357503e-41,1.2689574815462624e-38
ENSG00000255823,13.452476,2.0779712,2.977331247901923e-41,1.2689574815462624e-38
ENSG00000107242,13.429142,2.594008,4.081117769611009e-41,1.712220206747269e-38
ENSG00000151150,13.424734,2.3218894,4.3313808868659523e-41,1.7892601260498107e-38
ENSG00000180611,13.379435,2.451272,7.975222417304568e-41,3.2445863201067415e-38
ENSG00000162337,13.377838,2.1535919,8.148318349296883e-41,3.265529790999561e-38
ENSG00000228980,13.358836,3.5807166,1.0519559661348812e-40,4.15383377157172e-38
ENSG00000088387,13.348727,2.1109416,1.2048931629758641e-40,4.688780625951439e-38
ENSG00000069869,13.331094,2.384627,1.5264222000706087e-40,5.855137499156559e-38
ENSG00000162946,13.271277,2.6675406,3.3973946519939897e-40,1.2848372366294453e-37
ENSG00000124749,13.239279,2.7846653,5.2046175141366845e-40,1.9409609010011685e-37
ENSG00000105976,13.233502,2.1559453,5.620593880331104e-40,2.067377620284527e-37
ENSG00000196712,13.218377,2.0172138,6.873087684598386e-40,2.493909154312855e-37
ENSG00000154237,13.2162485,2.7922502,7.0702891692484724e-40,2.5312577931132096e-37
ENSG00000278540,13.175509,2.4422562,1.214047405191344e-39,4.289261431156945e-37
ENSG00000137145,13.167529,2.0894837,1.349421585511024e-39,4.705625843189157e-37
ENSG00000204764,13.117365,2.638798,2.618831686202733e-39,9.015160205926871e-37
ENSG00000090905,13.108397,2.1872213,2.947656113509615e-39,1.0018672696689451e-36
ENSG00000132470,13.063629,2.0869093,5.313347126642467e-39,1.783358546218461e-36
ENSG00000275832,13.057321,2.0979402,5.772421200266337e-39,1.9135219956586594e-36
ENSG00000137266,13.035355,2.1792128,7.700836065354111e-39,2.521648160863698e-36
ENSG00000102763,13.033607,2.7265666,7.879367176041935e-39,2.5490227475168913e-36
ENSG00000157985,13.03011,2.2756815,8.248866999417286e-39,2.6367896166827803e-36
ENSG00000023171,13.02403,2.8640575,8.932963842065964e-39,2.8218707308625083e-36
ENSG00000144642,13.0197735,2.3234525,9.445108887216879e-39,2.948960682914656e-36
ENSG00000165671,13.017417,2.2413728,9.741062737317714e-39,3.0064054662036543e-36
ENSG00000184903,12.999707,2.4010663,1.2281206161901446e-38,3.747303030150179e-36
ENSG00000158528,12.986255,2.4892006,1.464192953029392e-38,4.4174207844710345e-36
ENSG00000091136,12.978578,2.0257866,1.6185808619386466e-38,4.828946080434956e-36
ENSG00000148660,12.968317,1.9969074,1.8504888189404784e-38,5.460162118392394e-36
ENSG00000142599,12.955624,1.939439,2.183533299802201e-38,6.372831807933576e-36
ENSG00000145808,12.945135,2.5051076,2.503223782324805e-38,7.22731847088208e-36
ENSG00000130939,12.942095,2.0293489,2.6042984625153693e-38,7.43915085287236e-36
ENSG00000144677,12.921421,2.0876849,3.407879611100249e-38,9.632102677647662e-36
ENSG00000078403,12.91306,2.169251,3.798958054610855e-38,1.062560653378709e-35
ENSG00000082898,12.904243,1.859451,4.2597638631046506e-38,1.1791641184352883e-35
ENSG00000165914,12.903408,2.3953311,4.306244728456988e-38,1.1798671143244754e-35
ENSG00000249464,12.872777,2.4227076,6.405669124114104e-38,1.7373598146625032e-35
ENSG00000196814,12.867761,2.785224,6.835509895530217e-38,1.8279894623549437e-35
ENSG00000175318,12.867305,1.960083,6.875979877764303e-38,1.8279894623549437e-35
ENSG00000076067,12.86472,2.3420284,7.109849783441001e-38,1.871633103286023e-35
ENSG00000138829,12.804296,2.595986,1.5512669899106555e-37,4.043987373406894e-35
ENSG00000186153,12.79966,2.3558388,1.6467186834240108e-37,4.2515426315978956e-35
ENSG00000145348,12.775869,2.6380203,2.2363448401594338e-37,5.718866219344853e-35
ENSG00000100593,12.772754,2.0541167,2.3277258753978092e-37,5.896393158519488e-35
ENSG00000131558,12.752155,1.9687804,3.0324266003226996e-37,7.609690340678953e-35
ENSG00000163625,12.710124,2.1309605,5.195186656995317e-37,1.2916292308053819e-34
ENSG00000111879,12.694999,2.1417608,6.30307732228158e-37,1.5526965979869974e-34
ENSG00000269028,12.688615,1.9910493,6.8384834111605995e-37,1.6692738006643024e-34
ENSG00000137478,12.67881,2.1002865,7.749984284291544e-37,1.8747281803379483e-34
ENSG00000152104,12.652891,2.0075805,1.0783174469593709e-36,2.5851698007416133e-34
ENSG00000255501,12.630013,2.3328316,1.4425304949880766e-36,3.427733302736712e-34
ENSG00000105492,12.616561,1.9573426,1.7113349936094422e-36,4.030794378369046e-34
ENSG00000121310,12.556896,2.1026177,3.643485407299807e-36,8.507063188818011e-34
ENSG00000091490,12.543594,2.1000764,4.309919574803799e-36,9.976349181298e-34
ENSG00000146143,12.515549,2.6583908,6.138237356073962e-36,1.4086992414354014e-33
ENSG00000224063,12.50544,2.7658126,6.971301298129163e-36,1.586325518271747e-33
ENSG00000152818,12.495635,1.8857826,7.886415078987484e-36,1.7794800948394366e-33
ENSG00000186260,12.49077,3.022437,8.383772821695112e-36,1.8759390336277956e-33
ENSG00000085511,12.48203,2.0829558,9.357042571243199e-36,2.076412810582241e-33
ENSG00000147862,12.477469,2.5607762,9.908593322712885e-36,2.1807839287554402e-33
ENSG00000005469,12.466753,1.9620231,1.1335199258952549e-35,2.474483213838495e-33
ENSG00000112541,12.456719,2.612762,1.2855016374324177e-35,2.7836293924756325e-33
ENSG00000057935,12.4404545,2.258431,1.576046371090515e-35,3.385473688812114e-33
ENSG00000146350,12.417805,2.3798242,2.0922425484442786e-35,4.458635291133121e-33
ENSG00000123191,12.413244,2.9122064,2.2149249668374839e-35,4.682909471224668e-33
ENSG00000139926,12.382386,2.005955,3.255200864361694e-35,6.828546750701238e-33
ENSG00000112562,12.381701,3.254669,3.283068591315153e-35,6.833618197318075e-33
ENSG00000204832,12.378737,2.1649063,3.406593661114673e-35,7.036188184199237e-33
ENSG00000171004,12.377598,2.5328283,3.455323391968868e-35,7.082357892958479e-33
ENSG00000111961,12.3646,2.0249844,4.062266657818955e-35,8.263327426446724e-33
ENSG00000242759,12.297335,2.1835635,9.361207991832573e-35,1.889908239012755e-32
ENSG00000248874,12.28829,2.660277,1.046970491364387e-34,2.0979257211660565e-32
ENSG00000198879,12.263816,2.2448366,1.4166749579890049e-34,2.8177140219972424e-32
ENSG00000151474,12.258952,1.9171735,1.5043310876777297e-34,2.9700583849437294e-32
ENSG00000134909,12.23843,2.0038674,1.937436148230023e-34,3.7972334318338937e-32
ENSG00000246090,12.219732,3.4015179,2.4388533746637505e-34,4.745337098775099e-32
ENSG00000053900,12.217756,2.3784623,2.4988579809211646e-34,4.827110478108935e-32
ENSG00000198786,12.209244,1.856869,2.774557999221248e-34,5.321404059792123e-32
ENSG00000126016,12.199971,1.7878019,3.1093434479469773e-34,5.918047045459078e-32
ENSG00000166147,12.199439,2.1222546,3.129725821962642e-34,5.918047045459078e-32
ENSG00000162688,12.1970825,2.0425572,3.221597863803656e-34,6.049169527342096e-32
ENSG00000173214,12.193586,1.850335,3.3628833700986685e-34,6.270609817397177e-32
ENSG00000047644,12.187202,2.2543256,3.63694997487443e-34,6.73487888105885e-32
ENSG00000179912,12.173977,1.857276,4.277232085669601e-34,7.86629854330921e-32
ENSG00000183323,12.168884,2.2696538,4.552611094403047e-34,8.315793231007907e-32
ENSG00000189283,12.165388,2.1289,4.751803686790217e-34,8.620991945540819e-32
ENSG00000198561,12.148971,1.7975864,5.8092144245008e-34,1.0468672249145703e-31
ENSG00000124782,12.136126,1.9610468,6.79686026042268e-34,1.216683299017396e-31
ENSG00000092421,12.129742,1.9948405,7.348108737798235e-34,1.3066494550902014e-31
ENSG00000228253,12.127917,1.6385076,7.5136108229298176e-34,1.3272892382005825e-31
ENSG00000130338,12.111348,1.8312179,9.197020235792672e-34,1.6140469957599284e-31
ENSG00000188158,12.0963745,2.7465014,1.1037889806493345e-33,1.9245349298321612e-31
ENSG00000146463,12.083834,2.107018,1.2858172120109323e-33,2.2274501909487447e-31
ENSG00000184588,12.064756,2.2584057,1.6214184240574576e-33,2.7908144938696663e-31
ENSG00000187498,11.982138,2.1365647,4.408091928775177e-33,7.538960278951737e-31
ENSG00000075711,11.970357,1.8554688,5.080978786939488e-33,8.634769709374189e-31
ENSG00000101144,11.964808,1.7845972,5.432300881320625e-33,9.17375540656227e-31
ENSG00000112561,11.946415,1.9588141,6.778702929446886e-33,1.1375934522411145e-30
ENSG00000188026,11.932885,2.1108541,7.975992836506795e-33,1.3302073518822607e-30
ENSG00000184384,11.922625,1.6936017,9.022065723676873e-33,1.4953795478175787e-30
ENSG00000181827,11.919661,2.4932134,9.34887214356093e-33,1.5400402817592304e-30
ENSG00000213468,11.913428,3.3791838,1.0074842664196374e-32,1.649509758392298e-30
ENSG00000164099,11.906739,2.339738,1.0916293439213532e-32,1.7764448190080154e-30
ENSG00000052126,11.905675,2.0535316,1.1056448842354048e-32,1.780947464507762e-30
ENSG00000135917,11.905523,2.0641243,1.1076616385713613e-32,1.780947464507762e-30
ENSG00000049618,11.880974,1.8071368,1.486264819835308e-32,2.361402170260228e-30
ENSG00000133026,11.876261,1.9278333,1.5724485220263056e-32,2.4836361920546076e-30
ENSG00000198886,11.875653,1.964427,1.5839245106318353e-32,2.4871319903494394e-30
ENSG00000225470,11.867444,2.2366982,1.747239534528605e-32,2.727623764048115e-30
ENSG00000116729,11.864328,1.8432864,1.8135263921975806e-32,2.8147397200518634e-30
ENSG00000107779,11.86372,2.4882948,1.8267486425239525e-32,2.818967114966129e-30
ENSG00000102287,11.859312,1.9409708,1.9255160528405998e-32,2.9544018019898825e-30
ENSG00000114520,11.852699,1.7303613,2.08369405362906e-32,3.178935740567835e-30
ENSG00000101846,11.842742,1.8348091,2.3465274357377534e-32,3.559695377231323e-30
ENSG00000130396,11.840006,1.9762181,2.424353880206805e-32,3.657096968395108e-30
ENSG00000233006,11.832405,3.099973,2.654246350648825e-32,3.981517807892269e-30
ENSG00000176658,11.8270855,1.9457923,2.8279260859743164e-32,4.2184801852497984e-30
ENSG00000102893,11.8132515,1.9011701,3.334115652125216e-32,4.946096098078131e-30
ENSG00000143882,11.803371,1.8145936,3.7498212240466424e-32,5.532222510267933e-30
ENSG00000157827,11.801091,2.001836,3.852837695446692e-32,5.653144533357329e-30
ENSG00000152348,11.798963,2.5126038,3.951519831092698e-32,5.766427118732067e-30
ENSG00000082781,11.787561,1.8135734,4.524502389234351e-32,6.566887224504409e-30
ENSG00000198899,11.780645,1.942089,4.911560958533552e-32,7.090339962235721e-30
ENSG00000133812,11.776845,2.0157952,5.138045700370447e-32,7.377629149767213e-30
ENSG00000080503,11.747735,1.7766248,7.253741877509743e-32,1.03601182528199e-29
ENSG00000036549,11.74097,2.1239264,7.857987862535523e-32,1.1163747729996897e-29
ENSG00000177853,11.73603,2.5889642,8.330624407543925e-32,1.1772926103524311e-29
ENSG00000171988,11.726757,1.8014159,9.29521720116091e-32,1.3067323406721026e-29
ENSG00000198840,11.722045,1.968757,9.827121864594147e-32,1.3743127561782157e-29
ENSG00000068784,11.7187,2.5467217,1.0222830583703e-31,1.422244683953416e-29
ENSG00000107099,11.689058,1.7804406,1.4498590621402833e-31,2.0067095710066364e-29
ENSG00000053254,11.679709,1.7572777,1.6184834453095355e-31,2.2286102046157097e-29
ENSG00000123243,11.677809,1.8009841,1.6550668409086376e-31,2.267357129859073e-29
ENSG00000113494,11.665952,1.8908733,1.9026274994087123e-31,2.593271623686464e-29
ENSG00000077044,11.664356,1.9746004,1.9386460154538867e-31,2.629019402068299e-29
ENSG00000102710,11.661923,2.301036,1.994837152153757e-31,2.691626752385956e-29
ENSG00000146776,11.642998,2.0966012,2.4910204335631723e-31,3.344319483080237e-29
ENSG00000185052,11.626581,2.5910332,3.0195127404117385e-31,4.033678437452517e-29
ENSG00000117569,11.625365,2.190168,3.0628225866755703e-31,4.071279667070581e-29
ENSG00000212907,11.609859,1.5160965,3.6721834494541883e-31,4.857231418782976e-29
ENSG00000151883,11.606059,1.9817712,3.83904228502093e-31,5.0463005432986447e-29
ENSG00000132854,11.605755,2.0251539,3.852711673219702e-31,5.0463005432986447e-29
ENSG00000232160,11.600283,2.3554685,4.107189388132051e-31,5.353502051491927e-29
ENSG00000136153,11.590022,1.8588601,4.6301396153015155e-31,5.969662462730545e-29
ENSG00000134318,11.589794,1.7932626,4.642481945998604e-31,5.969662462730545e-29
ENSG00000266602,11.589718,2.5141306,4.646603309786168e-31,5.969662462730545e-29
ENSG00000164494,11.577329,2.328597,5.369307223275003e-31,6.865298488197959e-29
ENSG00000144535,11.551411,2.737233,7.261846441738422e-31,9.241129801285231e-29
ENSG00000196782,11.537958,1.8900981,8.491742124144481e-31,1.075527206487752e-28
ENSG00000004866,11.521313,2.172249,1.0302964216240507e-30,1.2988023106585627e-28
ENSG00000123124,11.517664,1.9519461,1.0748543155070302e-30,1.3486408049382835e-28
ENSG00000198727,11.5121155,1.893746,1.1463118833257697e-30,1.4316102501944298e-28
ENSG00000165091,11.49357,1.8946477,1.4211471479572302e-30,1.7666306513796105e-28
ENSG00000134138,11.466512,2.4487565,1.9433551008877927e-30,2.4046556596284848e-28
ENSG00000140396,11.463624,1.7416162,2.0092829521542305e-30,2.4748282820318002e-28
ENSG00000243156,11.4193125,1.9525473,3.348736805867526e-30,4.105795980563878e-28
ENSG00000123572,11.416956,1.8559773,3.440751125924528e-30,4.199436749190886e-28
ENSG00000147459,11.39575,1.8818668,4.390315869711415e-30,5.334134453286028e-28
ENSG00000134744,11.388074,1.6799835,4.794725210994619e-30,5.778273412667307e-28
ENSG00000137486,11.387998,1.8586726,4.7989086850575744e-30,5.778273412667307e-28
ENSG00000141564,11.379409,1.8894402,5.2957409924611995e-30,6.348033097704271e-28
ENSG00000132669,11.375836,2.4044662,5.517122049152738e-30,6.584010850746675e-28
ENSG00000116704,11.362231,2.2536347,6.447626008643598e-30,7.660407343278286e-28
ENSG00000204406,11.3573675,1.7975351,6.816814885993881e-30,8.063361079463512e-28
ENSG00000165209,11.348398,1.7397265,7.553351574935029e-30,8.895396628885107e-28
ENSG00000157110,11.347334,1.8737543,7.645818153081864e-30,8.964972193379961e-28
ENSG00000146648,11.344598,2.3804822,7.888779792141724e-30,9.209635921686844e-28
ENSG00000082068,11.343002,1.7709368,8.034029701412472e-30,9.338603095784686e-28
ENSG00000198763,11.33943,1.8233507,8.368800676900206e-30,9.685804611010664e-28
ENSG00000152779,11.336466,1.8843988,8.657071462174433e-30,9.97643887686033e-28
ENSG00000149639,11.329549,2.2723048,9.368594078706277e-30,1.0750261521681293e-27
ENSG00000233215,11.325293,2.908961,9.834991058014828e-30,1.1237418931861963e-27
ENSG00000070269,11.322101,2.8565807,1.0199843420953795e-29,1.1604915071865691e-27
ENSG00000108576,11.279537,1.950678,1.6561547234635248e-29,1.876346433743422e-27
ENSG00000077254,11.275205,1.8301779,1.7397376692992704e-29,1.962760342788013e-27
ENSG00000158296,11.270416,1.7988803,1.8369952845699096e-29,2.0638142420914914e-27
ENSG00000151491,11.26692,1.8450695,1.9113986251228004e-29,2.138456853465513e-27
ENSG00000151240,11.25818,2.2489903,2.1107475195201805e-29,2.35168803513014e-27
ENSG00000156052,11.246094,1.7170094,2.420760194591159e-29,2.6859434704531907e-27
ENSG00000105855,11.233401,1.959669,2.7950781970395057e-29,3.0885038958315954e-27
ENSG00000247809,11.230741,2.6318383,2.88052632024302e-29,3.1698775501985794e-27
ENSG00000129003,11.2182,1.9139755,3.3195839258651733e-29,3.638128489526766e-27
ENSG00000102780,11.198514,2.3041139,4.146281698475149e-29,4.525683328689277e-27
ENSG00000157077,11.169556,2.3753936,5.746738053752562e-29,6.247192853494334e-27
ENSG00000164830,11.142422,1.7933753,7.79697419929612e-29,8.441796541342746e-27
ENSG00000205517,11.129197,2.8514135,9.044679974399315e-29,9.753361525807069e-27
ENSG00000075292,11.127829,1.659288,9.184550663115513e-29,9.864574794212586e-27
ENSG00000283380,11.118556,2.929402,1.0190806871432363e-28,1.090172730298129e-26
ENSG00000128731,11.097274,2.0346243,1.2932810703406154e-28,1.3780115087188834e-26
ENSG00000175893,11.096818,2.688504,1.2998951000822114e-28,1.3795843214350774e-26
ENSG00000145715,11.0932455,1.7696013,1.3528793305473626e-28,1.4301638938790248e-26
ENSG00000106261,11.089217,1.8236083,1.4152012697230364e-28,1.490179187973853e-26
ENSG00000157637,11.080249,1.9178418,1.5643714305618344e-28,1.6408178625787427e-26
ENSG00000135164,11.079033,2.2038848,1.585763620325056e-28,1.656783617484361e-26
ENSG00000079691,11.075309,2.2982116,1.6530990247506433e-28,1.7204403842472685e-26
ENSG00000196511,11.062615,2.2322447,1.9046133731831152e-28,1.9745472464609974e-26
ENSG00000139173,11.054103,2.2230546,2.0942030282441465e-28,2.162747904283984e-26
ENSG00000100697,11.049466,1.7489439,2.2052175734425716e-28,2.2686703856132757e-26
ENSG00000143776,11.039054,2.5149217,2.476277056573771e-28,2.537805925422226e-26
ENSG00000072134,11.031757,1.7713457,2.685663498205949e-28,2.741929680240606e-26
ENSG00000137936,11.0224085,1.7014027,2.9797865822043875e-28,3.030691269650379e-26
ENSG00000138777,11.020432,2.2389321,3.045935949882506e-28,3.086280233596044e-26
ENSG00000198888,11.016556,1.7901015,3.1799503421310843e-28,3.209956640472246e-26
ENSG00000137942,11.013211,1.7231373,3.3002595717267244e-28,3.318923961064954e-26
ENSG00000089123,11.012527,2.2815173,3.3254189392236024e-28,3.3317471618318265e-26
ENSG00000183530,11.00561,1.8081284,3.590741822320972e-28,3.584201065841651e-26
ENSG00000198712,11.00333,1.9287513,3.682732296540228e-28,3.6624090701630243e-26
ENSG00000148737,11.001354,1.6908125,3.764345808849772e-28,3.729758277248164e-26
ENSG00000134146,10.996034,2.426288,3.9931001386180695e-28,3.941865140515948e-26
ENSG00000197969,10.978629,1.8937606,4.842183457107077e-28,4.762544615633045e-26
ENSG00000180357,10.974904,1.6817485,5.04592202436944e-28,4.9448194261439363e-26
ENSG00000173638,10.968063,1.723651,5.442534903383752e-28,5.314091079663896e-26
type_sum_Gene Expression,10.962059,9.142639e-05,5.816061485596944e-28,5.637800250893991e-26
genome_sum_GRCh38,10.962059,9.142639e-05,5.816061485596944e-28,5.637800250893991e-26
ENSG00000189180,10.959247,1.7840418,5.999640936924594e-28,5.79483305026483e-26
ENSG00000189108,10.957499,2.2298691,6.116642753794305e-28,5.886665755631931e-26
ENSG00000038295,10.956511,2.5157192,6.183772389491521e-28,5.930016872508458e-26
ENSG00000140718,10.953547,2.0477262,6.389577048629499e-28,6.105570581236678e-26
ENSG00000233008,10.94511,2.9703918,7.013257074336899e-28,6.677764741241846e-26
ENSG00000083535,10.944046,2.2584875,7.09608952032136e-28,6.732759707072397e-26
ENSG00000130723,10.939941,1.6050202,7.424775892318851e-28,7.019811883262446e-26
ENSG00000154122,10.936066,2.0484736,7.749050483684067e-28,7.300693141663189e-26
ENSG00000163697,10.926717,2.1346927,8.59006811848622e-28,8.064752414317255e-26
ENSG00000048991,10.925425,2.6081097,8.713213288984651e-28,8.15186376385111e-26
ENSG00000078177,10.921776,1.7987703,9.07044887811269e-28,8.456618848132077e-26
ENSG00000285437,10.920332,1.8112609,9.215834342215528e-28,8.562434876222462e-26
ENSG00000110328,10.916912,2.3260822,9.569452835456726e-28,8.860323382236158e-26
ENSG00000173889,10.896618,2.0117042,1.196211462548858e-27,1.1037619924707693e-25
ENSG00000162849,10.893122,2.2080908,1.2430483393319647e-27,1.1430510602535133e-25
ENSG00000175198,10.878073,1.9448632,1.466306201654534e-27,1.3437470245947405e-25
ENSG00000151914,10.872904,1.8040589,1.5518116005996625e-27,1.4172684791735218e-25
ENSG00000131149,10.870092,1.5973722,1.600395226102027e-27,1.4566851598666282e-25
ENSG00000173068,10.859223,2.3643086,1.8027645411813448e-27,1.6353388748398744e-25
ENSG00000186197,10.858159,2.5283697,1.823891343354363e-27,1.6489328774548147e-25
ENSG00000038382,10.852534,1.6471856,1.9397078992512764e-27,1.7477549262683228e-25
ENSG00000173482,10.850407,1.8927339,1.985407345290537e-27,1.782948917337666e-25
ENSG00000198087,10.847822,1.602612,2.0423370911875047e-27,1.8279597745158563e-25
ENSG00000090989,10.835281,1.6132903,2.3424482860447277e-27,2.0896039511158467e-25
ENSG00000146950,10.82388,1.8249111,2.653021958938325e-27,2.3588176364057274e-25
ENSG00000139746,10.821676,1.6799977,2.7176159328423846e-27,2.408274106031382e-25
ENSG00000120278,10.820308,2.8581984,2.7584906635253745e-27,2.4364550265236788e-25
ENSG00000059588,10.817192,2.7516994,2.8538841552419825e-27,2.512447326308278e-25
ENSG00000213988,10.811415,2.692285,3.0394444795025304e-27,2.658375365443728e-25
ENSG00000182670,10.811415,1.632264,3.0394444795025304e-27,2.658375365443728e-25
ENSG00000112685,10.810959,1.7189567,3.0545935804933954e-27,2.662951046422992e-25
ENSG00000123384,10.809439,1.5708349,3.105633393259958e-27,2.698684862214341e-25
ENSG00000111877,10.809135,2.1261828,3.1159423863439343e-27,2.6989086779264833e-25
ENSG00000118200,10.808527,1.6445106,3.136662283962168e-27,2.708119581564893e-25
ENSG00000178445,10.8019905,1.7558981,3.368215653230506e-27,2.8987166187465486e-25
ENSG00000142687,10.800622,1.8389934,3.418784505406713e-27,2.932836509734046e-25
ENSG00000070778,10.800166,2.017826,3.435807527677904e-27,2.9380531186522096e-25
ENSG00000078699,10.79401,1.7795002,3.6740148503312846e-27,3.1317769125792163e-25
ENSG00000130021,10.790057,2.0686004,3.8354960462360986e-27,3.2487982440847156e-25
ENSG00000113522,10.790057,1.6562929,3.8354960462360986e-27,3.2487982440847156e-25
ENSG00000263711,10.788537,2.203333,3.8994612251309924e-27,3.292592243899128e-25
ENSG00000143324,10.788081,1.7050062,3.918856241328422e-27,3.29859589140782e-25
ENSG00000020922,10.782077,1.9176267,4.1833243253322846e-27,3.5102012956092865e-25
ENSG00000085382,10.781165,2.6618817,4.225016021251066e-27,3.534140348492597e-25
ENSG00000168769,10.776605,1.6095798,4.439735590188326e-27,3.702215538265427e-25
ENSG00000169410,10.774704,2.3534207,4.532363917249626e-27,3.7677555276182575e-25
ENSG00000185551,10.772881,1.5971177,4.6230891752012565e-27,3.8313138099792884e-25
ENSG00000198846,10.762619,2.1838484,5.168002760696421e-27,4.269724373152603e-25
ENSG00000064655,10.753879,2.5622714,5.682094814371586e-27,4.680059136831027e-25
ENSG00000151612,10.736777,2.1681325,6.83902349361036e-27,5.615737609386294e-25
