names,scores,logfoldchanges,pvals,pvals_adj
ENSG00000122026,10.764381,1.549689,5.070077751886269e-27,7.127573702403047e-25
ENSG00000106211,10.704453,2.6893077,9.700180184992492e-27,1.2958185977474298e-24
ENSG00000137818,10.617126,1.5099916,2.4808121839056963e-26,2.9344620242313594e-24
ENSG00000135549,10.481791,2.654549,1.0474199290029204e-25,9.937905481857744e-24
ENSG00000197756,10.0015335,1.5039557,1.500546326972229e-23,9.305119959707002e-22
ENSG00000240972,9.784582,1.926105,1.3113544881674058e-22,6.706891307006288e-21
ENSG00000135404,9.681777,2.5253654,3.6039733075513485e-22,1.6858935066386978e-20
ENSG00000128524,9.669195,3.7185462,4.07570962090901e-22,1.8901015376688744e-20
ENSG00000169583,9.545696,3.0024915,1.3519689991482865e-21,5.663294788787932e-20
ENSG00000137714,9.524175,3.0970833,1.6635874018584523e-21,6.861595288371937e-20
ENSG00000159713,9.511676,6.324084,1.8761574893465776e-21,7.667687176019019e-20
ENSG00000142534,9.479973,1.3751106,2.543487008291193e-21,1.0117802912537307e-19
ENSG00000173812,9.459279,1.2159497,3.1007232583890652e-21,1.2207847538270498e-19
ENSG00000108786,9.365083,2.3578682,7.599099738623871e-21,2.7723291723069235e-19
ENSG00000213741,9.283135,1.3404571,1.6456253231005465e-20,5.672231777993937e-19
ENSG00000136487,9.255489,9.429163,2.1325158163099134e-20,7.211609846818322e-19
ENSG00000143947,9.156988,1.3748877,5.33660947174393e-20,1.7038442440641648e-18
ENSG00000197728,9.107324,1.3481743,8.443950837829247e-20,2.5941478712420264e-18
ENSG00000198918,9.069495,1.3148954,1.1956945340367442e-19,3.57921894463998e-18
ENSG00000175416,9.000214,3.3666449,2.2527950858684625e-19,6.394270703028973e-18
ENSG00000029993,8.89451,2.744436,5.867732559038308e-19,1.5386180365501718e-17
ENSG00000087086,8.594454,1.4244213,8.366178434243784e-18,1.8028913092927758e-16
ENSG00000233927,8.501664,1.1257672,1.8689238987363575e-17,3.8572233362774737e-16
ENSG00000250479,8.466485,4.7916126,2.5290992334912302e-17,5.125195737243247e-16
ENSG00000243137,8.423691,8.672569,3.648073311399457e-17,7.197238536692639e-16
ENSG00000177954,8.392733,1.1122674,4.749699855647219e-17,9.18172720115072e-16
ENSG00000145592,8.362023,1.1976619,6.165150380533742e-17,1.1649574445299895e-15
ENSG00000253138,8.229171,10.780811,1.8851369049046081e-16,3.308353662326381e-15
ENSG00000109475,8.108403,1.1374177,5.128929839484997e-16,8.506293707227403e-15
ENSG00000142168,8.093255,1.6235936,5.809083021466542e-16,9.540042092317927e-15
ENSG00000084207,7.945007,1.4093819,1.9418018017483372e-15,2.954069131940204e-14
ENSG00000197958,7.80338,1.1608543,6.027072845031208e-15,8.522008054867456e-14
ENSG00000131143,7.7806997,1.6302238,7.212444870343929e-15,1.0055106812752069e-13
ENSG00000170296,7.766049,2.39795,8.09723846143561e-15,1.123031766157064e-13
ENSG00000125691,7.6091914,1.0695925,2.758158170253438e-14,3.591624880187927e-13
ENSG00000182899,7.561679,1.1471207,3.9789915830320843e-14,5.065903413750333e-13
ENSG00000170848,7.3844595,6.433455,1.53074139954833e-13,1.8050916697089242e-12
ENSG00000147403,7.3183227,1.023595,2.5108952832624195e-13,2.8689382659948606e-12
ENSG00000198668,7.3150945,1.0783037,2.572003678908128e-13,2.933766813184458e-12
ENSG00000198242,7.250365,0.97730637,4.1565002119575584e-13,4.604215643204307e-12
ENSG00000116251,7.130094,1.1187625,1.003004383571987e-12,1.0636520814886028e-11
ENSG00000174748,6.974313,0.94195694,3.0736961840757683e-12,3.0544713633833625e-11
ENSG00000177600,6.9135566,0.8852429,4.72651531491706e-12,4.561885791547016e-11
ENSG00000149806,6.874818,0.8618669,6.206902250158194e-12,5.901612334242127e-11
ENSG00000188846,6.8163795,0.92942953,9.336351764106623e-12,8.674407654603008e-11
ENSG00000119630,6.7667975,3.4633071,1.316640356206094e-11,1.2000376851490099e-10
ENSG00000108298,6.7114215,0.7808137,1.9273729975702358e-11,1.725638291355732e-10
ENSG00000221826,6.6538105,6.701782,2.855999070090803e-11,2.5036379703234787e-10
ENSG00000118181,6.63469,0.8732916,3.251855130701444e-11,2.8376848265994303e-10
ENSG00000163682,6.6322064,0.8800829,3.307051509543775e-11,2.8811693732238777e-10
ENSG00000102760,6.61143,3.442945,3.8062432870506366e-11,3.2904519800578447e-10
ENSG00000118640,6.604312,1.5472991,3.993684372564717e-11,3.4425174667009704e-10
ENSG00000187514,6.5296493,0.6998655,6.592386539069446e-11,5.507534877428553e-10
ENSG00000142676,6.5082107,0.8466144,7.605116597099315e-11,6.308464187479571e-10
ENSG00000105193,6.4746046,0.98786265,9.506066058819934e-11,7.75592159663853e-10
ENSG00000144713,6.4414945,0.8541473,1.1830258480840613e-10,9.513455240163262e-10
ENSG00000153048,6.4059844,3.1481495,1.4940211552209612e-10,1.1847596585598946e-09
ENSG00000156508,6.28174,0.91169614,3.348037316566858e-10,2.5539247155436564e-09
ENSG00000131469,6.2779326,0.8949463,3.431043322804867e-10,2.6142719710735946e-09
ENSG00000182512,6.1878743,3.1795313,6.098092568209107e-10,4.504535998596499e-09
ENSG00000166441,6.070997,0.8522378,1.2711855941038345e-09,9.051340330756314e-09
ENSG00000118680,6.0047774,1.3835356,1.9159436963136843e-09,1.3372759082328761e-08
ENSG00000231924,5.983422,7.9139776,2.1849794483982506e-09,1.5140356946823596e-08
ENSG00000187621,5.8978333,6.49268,3.6830599333657903e-09,2.4773006580862933e-08
ENSG00000186468,5.856115,0.7621465,4.7382027769204955e-09,3.1429220050171006e-08
ENSG00000101439,5.8541284,1.3960414,4.7951811065021706e-09,3.178361093327321e-08
ENSG00000008988,5.77839,0.7150992,7.54188647585246e-09,4.864453369279712e-08
ENSG00000111775,5.733609,1.7243335,9.831581691240133e-09,6.269004986736852e-08
ENSG00000147604,5.726242,0.751769,1.0267965191134694e-08,6.534845540345051e-08
ENSG00000137154,5.7096043,0.73553646,1.1323901998363972e-08,7.164422539068591e-08
ENSG00000114942,5.6764946,1.2886736,1.3748275448094935e-08,8.607016648561369e-08
ENSG00000127920,5.6301413,5.758361,1.800621770379824e-08,1.1114596587693943e-07
ENSG00000153071,5.5245214,1.890296,3.30385363969642e-08,1.9757633425275854e-07
ENSG00000142937,5.4812303,0.78888774,4.223783757488498e-08,2.4964300610240734e-07
ENSG00000203857,5.272722,4.4941845,1.3441522382100613e-07,7.460072705286969e-07
ENSG00000105246,5.255836,7.257322,1.4735366485965092e-07,8.121086320087206e-07
ENSG00000114391,5.2330728,0.61672634,1.6671491374031976e-07,9.115174402038945e-07
ENSG00000145425,5.2023635,0.70604706,1.967696853963126e-07,1.0660740158548002e-06
ENSG00000134419,5.1642046,0.71112514,2.414632951825637e-07,1.2925699639049076e-06
ENSG00000138326,5.075388,0.5818446,3.867062264648429e-07,2.0209125898807896e-06
ENSG00000127184,5.0593295,0.890368,4.207328039560147e-07,2.1885115302252904e-06
ENSG00000113558,5.029531,1.0316644,4.916810639954488e-07,2.5369193407651415e-06
ENSG00000243130,4.871763,6.7249813,1.106066923469013e-06,5.467415861941544e-06
ENSG00000063177,4.8542976,0.60090643,1.2081405589414368e-06,5.9424404008310165e-06
ENSG00000187094,4.746443,6.2135468,2.070251012727903e-06,9.907023693237734e-06
ENSG00000035862,4.6577916,2.16225,3.196194042394187e-06,1.4891724142343625e-05
ENSG00000164713,4.6420646,1.4625913,3.4494503858282602e-06,1.599122795405294e-05
ENSG00000216490,4.5441427,2.3589785,5.515931330117918e-06,2.4976099855817235e-05
ENSG00000213145,4.5163302,2.9853756,6.2920459689510596e-06,2.829945164360216e-05
ENSG00000172809,4.4660864,0.68689126,7.966343547666653e-06,3.533855783882328e-05
ENSG00000124172,4.450608,0.9936513,8.562766009643523e-06,3.7765905079654766e-05
ENSG00000161970,4.438936,0.5556327,9.040449506062966e-06,3.973565390199651e-05
ENSG00000189221,4.372055,3.48717,1.2308259285786987e-05,5.319315468898542e-05
ENSG00000123349,4.3497057,1.0718318,1.3632030143683323e-05,5.859350750568928e-05
ENSG00000221983,4.331992,0.45586804,1.4776624808089856e-05,6.327015670898114e-05
ENSG00000167468,4.3146925,1.8023993,1.598253798588762e-05,6.803220156294681e-05
ENSG00000136888,4.2393675,1.7395848,2.2415027608350533e-05,9.37485835376667e-05
ENSG00000265681,4.2272,0.47976968,2.3661749132246832e-05,9.854841413835267e-05
ENSG00000172331,4.1048594,2.6983926,4.045607480352585e-05,0.0001637205824490539
ENSG00000188612,4.066618,1.7198573,4.770038960069388e-05,0.00019119318721723112
ENSG00000138495,4.0270514,2.429486,5.648063199982462e-05,0.00022427705557930951
ENSG00000105640,4.018443,0.47269168,5.858394900739813e-05,0.00023187464840767203
ENSG00000163739,3.9619083,5.199891,7.435310591143621e-05,0.00029043573564561736
ENSG00000142541,3.8239236,0.49796382,0.00013134465772993633,0.0004948415047995679
ENSG00000158825,3.8110936,4.775171,0.00013835340199708427,0.0005202979267540209
ENSG00000198034,3.7278225,0.41280684,0.00019314124604955982,0.0007126612062218951
ENSG00000164587,3.6995966,0.5825178,0.00021594245748120746,0.00079081709299344
ENSG00000168734,3.658375,4.260121,0.00025381950097095164,0.0009206142672661113
ENSG00000142694,3.5768423,2.8350456,0.0003477698145039813,0.0012422465463943597
ENSG00000147576,3.5662472,3.443553,0.00036212979687221783,0.001291136260233159
ENSG00000112695,3.5240324,1.3630048,0.0004250324014020202,0.0014996773994803737
ENSG00000115468,3.5201418,1.9489403,0.0004313159319089214,0.0015208488624670318
ENSG00000171863,3.4783409,0.38890004,0.0005045278112316459,0.001760961427191073
ENSG00000137869,3.4684908,1.6352286,0.0005233904931933322,0.0018215888700886793
ENSG00000167653,3.4672492,4.8770556,0.0005258142431629417,0.0018297872269528444
ENSG00000197176,3.378184,7.447533,0.0007296623111813612,0.00248852568493976
ENSG00000124467,3.319166,5.348849,0.0009028674996906838,0.0030390993148043813
ENSG00000125868,3.2913537,1.0598065,0.000997064241695887,0.0033323589686054594
ENSG00000135363,3.290857,4.107665,0.0009988261508553232,0.003337832106610614
ENSG00000125971,3.259817,2.0289037,0.0011148419506198403,0.003701573045145707
ENSG00000155622,3.16115,0.8200194,0.0015714762309417469,0.005118974678759777
ENSG00000133169,3.1522102,8.37042,0.00162039556353208,0.005267462624261487
ENSG00000154723,3.1294472,1.0969422,0.0017513547650063713,0.0056589201919598165
ENSG00000100387,3.1105747,1.6635828,0.0018672361185254306,0.006006608005094805
ENSG00000114125,3.0457625,2.4935076,0.002320910744451148,0.0073697699147655844
ENSG00000219200,3.0201852,1.1759982,0.0025262011348146955,0.007986698065572752
ENSG00000088832,2.9736662,2.2101235,0.0029426508101019063,0.009220809534606873
ENSG00000121900,2.9453573,3.4110694,0.003225819010663872,0.010032020645741909
ENSG00000164919,2.9032252,0.94138557,0.0036934094729708703,0.011380736488264957
ENSG00000071082,2.9003282,0.43843347,0.0037277224240407176,0.011481196926808592
ENSG00000105198,2.8473525,3.9210603,0.004408451009438084,0.013420784359911791
ENSG00000183822,2.7949564,6.6472135,0.005190670927544335,0.015624966936714457
ENSG00000156467,2.6374369,0.95889795,0.008353514646209103,0.024425593135724774
ENSG00000182752,2.5333898,4.158662,0.01129652854202328,0.032306218754059764
ENSG00000126432,2.4322395,0.71550333,0.0150057801109642,0.04206725848397366
ENSG00000174792,2.396481,5.2050858,0.016553349930185965,0.04608335914727043
ENSG00000100316,2.3880382,0.128525,0.016938587431629716,0.04703392048879933
ENSG00000103363,2.386217,1.2794211,0.01702270203653251,0.047247940085066616
ENSG00000161016,2.3555079,0.19644132,0.018497410262929517,0.05097228684009857
ENSG00000182809,2.342926,5.5845246,0.019133173558608257,0.05262700709098446
ENSG00000166794,2.3307583,0.7490899,0.019766110320148713,0.054234603331934715
ENSG00000077721,2.3014562,1.6597724,0.021365860569074226,0.05825494741472502
ENSG00000163466,2.271078,0.49459517,0.02314225653764884,0.06270993342339377
ENSG00000130255,2.2530332,0.1837461,0.024257055325123258,0.06561158381534045
ENSG00000145741,2.2122254,0.5785603,0.02695108879814612,0.07214272608105089
ENSG00000198258,2.2052724,1.0337462,0.027434982222172635,0.07321175786598662
ENSG00000182774,2.199561,0.2063264,0.027838055378378735,0.07426523844658196
ENSG00000211895,2.1825924,4.428825,0.029065847964046487,0.07720319355847387
ENSG00000183668,2.1518002,6.799897,0.031413089508732124,0.08289659620628662
ENSG00000173156,2.1170352,3.5742424,0.03425687241107826,0.08981850220777877
ENSG00000147571,2.0782967,5.6268544,0.03768204066952586,0.09812825856051197
ENSG00000140319,2.028301,0.7509025,0.042529534104417364,0.10938319159365044
ENSG00000156411,2.005538,1.3998125,0.04490555181423405,0.11491079498370328
ENSG00000214253,1.9622471,1.7230715,0.04973371689372734,0.12617158279605753
ENSG00000205426,1.9245021,4.711248,0.05429168058456124,0.13674007273014294
ENSG00000106803,1.9077817,1.1512127,0.05641944054364887,0.1415018118846923
ENSG00000237643,1.8969382,5.2093654,0.05783608956667532,0.14467643385082904
ENSG00000125356,1.8948689,1.1917263,0.05810977439856996,0.14534751302990237
ENSG00000107223,1.8817905,0.9981901,0.05986445974197592,0.14923596774039508
ENSG00000254636,1.8800523,6.276651,0.06010095215693571,0.14978673832104095
ENSG00000204323,1.8759964,5.996082,0.060655781418168624,0.15088645422079358
ENSG00000185883,1.8716093,0.70317405,0.06126067435201058,0.15234883458607354
ENSG00000117592,1.8355197,0.66811025,0.066428719445726,0.1637753691889807
ENSG00000099795,1.812674,1.3881747,0.06988211361521426,0.1714551016705152
ENSG00000187837,1.804645,2.0376117,0.07113026470891819,0.17445366621293043
ENSG00000006327,1.8013339,2.0878675,0.07165026070261818,0.17552058663680328
ENSG00000171858,1.800589,0.14108717,0.0717676880246313,0.1757761735974984
ENSG00000089327,1.794712,2.5020514,0.07269959734657618,0.1779612442659237
ENSG00000143179,1.7847791,3.5161917,0.07429715665242728,0.18160700530489987
ENSG00000108107,1.7780744,0.09668318,0.07539164108881946,0.1838137614524554
ENSG00000089009,1.7394187,0.013753698,0.08196112708747079,0.19855090431483924
ENSG00000122406,1.6765103,0.10089299,0.09363827535000523,0.2238897000376661
ENSG00000241343,1.6581345,0.13975924,0.09729033484305515,0.23154961716636002
ENSG00000149564,1.5795816,4.601369,0.11420270646646591,0.26678761713338056
ENSG00000104827,1.568821,8.396874,0.11668965752229943,0.27179337214879096
ENSG00000131435,1.5455614,6.6224504,0.12221052700687297,0.28315427221171335
ENSG00000183979,1.5311587,2.4507787,0.1257301788652168,0.2904819336353413
ENSG00000198729,1.5215569,4.0965457,0.12812015183608702,0.29534290839206495
ENSG00000256940,1.5098029,4.077102,0.13109371973032893,0.30149871250356
ENSG00000105372,1.4700713,-0.0033371802,0.1415424540445937,0.32219027073172135
ENSG00000088986,1.4099771,0.38020608,0.15854643454644413,0.35642571867744677
ENSG00000139714,1.377364,4.5551567,0.16839971639832618,0.37563871570022855
ENSG00000108960,1.3710732,3.2347665,0.17035213156286033,0.37937505885331035
ENSG00000140941,1.3248851,0.69085383,0.1852092395954653,0.4078278901408758
ENSG00000102409,1.2888783,1.7887802,0.19744037867772202,0.43006989599055034
ENSG00000214049,1.2878023,9.535662,0.19781479377164168,0.43081555905283075
ENSG00000154099,1.2782005,2.9371843,0.20117874816465198,0.4365484537715427
ENSG00000134248,1.2560997,1.4080025,0.20907980930830916,0.45164939338193155
ENSG00000139112,1.2502228,0.40802172,0.2112181815817481,0.4561218749920796
ENSG00000122691,1.2316813,2.8001528,0.21806814684000875,0.46820308738214256
ENSG00000222005,1.1748981,4.009682,0.24003545725249886,0.5076553294491846
ENSG00000204397,1.1739049,2.5475678,0.24043312754891233,0.5084563210062097
ENSG00000167283,1.1374842,0.44663042,0.25533592777553615,0.535138218512519
ENSG00000100365,1.123247,3.4474812,0.2613325983311048,0.5448436678149309
ENSG00000180879,1.1121553,1.3944753,0.2660713983579098,0.5535200369805715
ENSG00000140990,1.1106653,1.2971672,0.2667124316694036,0.5548106215335572
ENSG00000165169,1.1004841,2.8502307,0.27112125742215876,0.5623697862527914
ENSG00000167618,1.090965,5.4592834,0.2752882622363775,0.569166484123275
ENSG00000186010,1.086909,0.5548894,0.27707698036367023,0.5727765031753722
ENSG00000188100,1.0861641,4.1147656,0.27740637934684653,0.5734132942141783
ENSG00000164292,1.0733341,0.41139907,0.2831212287603778,0.5841469274200787
ENSG00000244187,1.0695266,2.4559033,0.284832490249342,0.5861463209445954
ENSG00000135441,0.9694524,2.0327935,0.33231951808101445,0.6643174047046843
ENSG00000143556,0.96572757,7.792457,0.33418052567225587,0.6677890373465613
ENSG00000162244,0.95993334,0.02258171,0.3370887557703204,0.6708545939214996
ENSG00000168824,0.94842774,2.363366,0.3429117463230775,0.6802248301212288
ENSG00000115268,0.93311447,-0.15580824,0.3507608578771043,0.6940004270030306
ENSG00000099953,0.90621287,5.6409903,0.3648232032899631,0.715183458533898
ENSG00000135046,0.8396623,-0.029710317,0.4010977431480164,0.7701570009487548
ENSG00000108924,0.8343648,4.44172,0.404075462476328,0.775708174944726
ENSG00000108953,0.8224453,0.3959082,0.41082352067692285,0.7853516456660544
ENSG00000163283,0.79711634,4.552971,0.4253834648440602,0.8032893603296899
ENSG00000126756,0.771208,1.8557311,0.4405836567762462,0.8262405201912968
ENSG00000254999,0.7367739,1.719621,0.4612598625496577,0.8552194841403714
ENSG00000140459,0.7359462,1.8370157,0.4617634705092384,0.8560941066521826
ENSG00000184983,0.7236128,1.3735272,0.46930349249610015,0.8659076184388815
ENSG00000110079,0.71367985,2.1802728,0.47542515844816946,0.8739997897776117
ENSG00000150459,0.7075546,0.49685186,0.4792219132111133,0.8773155786208225
ENSG00000139567,0.6948901,5.5865283,0.4871241742797261,0.887968174038352
ENSG00000162817,0.67419654,1.5250258,0.5001863727597948,0.9047766299496935
ENSG00000197273,0.67419654,7.3525124,0.5001863727597948,0.9047766299496935
ENSG00000211891,0.65317184,6.200814,0.5136454853317542,0.9217332705101204
ENSG00000174021,0.64282507,0.7165924,0.5203376067534127,0.9295798455712497
ENSG00000154102,0.63140225,2.6684809,0.5277775583188338,0.9386246667385749
ENSG00000130222,0.6169167,1.39646,0.5372896509453762,0.9506928775969882
ENSG00000135480,0.5960576,0.08989761,0.5511367405131132,0.9671005502233436
ENSG00000051620,0.5783439,1.7234389,0.5630319513639057,0.9749040607740602
ENSG00000162704,0.5301693,0.5600072,0.5959945668608124,0.9749040607740602
ENSG00000099958,0.5279344,4.4208713,0.5975448841081674,0.9749040607740602
ENSG00000221878,0.5059992,5.2493286,0.6128572173312505,0.9749040607740602
ENSG00000204435,0.497639,1.5915164,0.6187385179254297,0.9749040607740602
ENSG00000280832,0.49548686,4.756157,0.6202564968767885,0.9749040607740602
ENSG00000239332,0.49548686,5.0032043,0.6202564968767885,0.9749040607740602
ENSG00000184454,0.47247562,2.8535917,0.6365873490575986,0.9749040607740602
ENSG00000228474,0.46941295,0.77425444,0.6387744877105672,0.9749040607740602
ENSG00000260239,0.465357,4.4528284,0.6416758088171169,0.9749040607740602
ENSG00000167614,0.4534375,4.3441095,0.6502337230133979,0.9749040607740602
ENSG00000206538,0.45236146,0.61386,0.651008609394135,0.9749040607740602
ENSG00000162998,0.43721375,3.5028882,0.6619563299223166,0.9749040607740602
ENSG00000122378,0.43704823,2.9484692,0.6620763827044052,0.9749040607740602
ENSG00000100628,0.43307504,4.425938,0.6649602492804152,0.9749040607740602
ENSG00000002726,0.43274394,4.0888267,0.6652007961868098,0.9749040607740602
ENSG00000254772,0.42653587,-0.0053082407,0.6697174091304956,0.9749040607740602
ENSG00000243649,0.4113882,4.1623793,0.6807879152601772,0.9749040607740602
ENSG00000154917,0.41122264,4.067879,0.680909290533229,0.9749040607740602
ENSG00000238097,0.40402126,7.937523,0.686197074645972,0.9749040607740602
ENSG00000171357,0.37968564,3.754602,0.7041787841720881,0.9749040607740602
ENSG00000277443,0.37546414,0.72710264,0.7073153056781746,0.9749040607740602
ENSG00000230266,0.37198764,6.7015514,0.7099020613499898,0.9749040607740602
ENSG00000117122,0.37198764,5.8702154,0.7099020613499898,0.9749040607740602
ENSG00000159450,0.3666073,3.484803,0.7139119629750406,0.9749040607740602
ENSG00000022267,0.3642896,3.4551084,0.715641750904181,0.9749040607740602
ENSG00000167612,0.339954,4.796911,0.7338911847758842,0.9749040607740602
ENSG00000159166,0.33805016,2.8779216,0.7353253797055536,0.9749040607740602
ENSG00000248866,0.33341482,3.4554594,0.7388211841944414,0.9749040607740602
ENSG00000105829,0.3286139,2.527073,0.7424475380340023,0.9749040607740602
ENSG00000240204,0.3185982,5.791165,0.7500312072758678,0.9749040607740602
ENSG00000179862,0.31172794,3.0191934,0.755247285079284,0.9749040607740602
ENSG00000198133,0.30593374,3.2644901,0.7596550886917499,0.9749040607740602
ENSG00000287326,0.28474355,3.4590776,0.7758406359439494,0.9749040607740602
ENSG00000236601,0.27994263,8.6720705,0.7795215242411063,0.9749040607740602
ENSG00000273132,0.27994263,8.954478,0.7795215242411063,0.9749040607740602
ENSG00000204148,0.27994263,8.027313,0.7795215242411063,0.9749040607740602
ENSG00000167656,0.27994263,9.156302,0.7795215242411063,0.9749040607740602
ENSG00000069812,0.27961153,2.653943,0.7797755619759186,0.9749040607740602
ENSG00000168447,0.27555558,4.557637,0.7828894251648546,0.9749040607740602
ENSG00000167641,0.27050635,3.2522142,0.7867707273565151,0.9749040607740602
ENSG00000254622,0.26918197,6.223974,0.7877896557771484,0.9749040607740602
ENSG00000203897,0.2369,5.964393,0.8127343718022513,0.9749040607740602
ENSG00000142484,0.2369,5.9120812,0.8127343718022513,0.9749040607740602
ENSG00000166926,0.23673445,4.3871803,0.8128628079721156,0.9749040607740602
ENSG00000037280,0.23317516,4.170883,0.8156253976420219,0.9749040607740602
ENSG00000159871,0.22994696,3.291911,0.8181329867136299,0.9749040607740602
ENSG00000140505,0.22613934,6.0001416,0.8210930474091248,0.9749040607740602
ENSG00000175315,0.21322656,2.9724185,0.8311502583625442,0.9749040607740602
ENSG00000148180,0.20701848,2.176456,0.8359954249640281,0.9749040607740602
ENSG00000186007,0.20461802,4.220725,0.8378705696300683,0.9749040607740602
ENSG00000160284,0.20461802,3.6018364,0.8378705696300683,0.9749040607740602
ENSG00000091972,0.19758222,2.2177048,0.8433719521979716,0.9749040607740602
ENSG00000254290,0.1830967,4.6437435,0.8547221342160866,0.9749040607740602
ENSG00000225742,0.1830967,4.3863506,0.8547221342160866,0.9749040607740602
ENSG00000203783,0.18193787,1.8044236,0.8556314814909475,0.9749040607740602
ENSG00000260019,0.17233606,4.380624,0.8631733390060433,0.9749040607740602
ENSG00000211890,0.17233606,4.5178847,0.8631733390060433,0.9749040607740602
ENSG00000170965,0.16273424,3.0464292,0.8707276865638602,0.9749040607740602
ENSG00000228917,0.16140985,3.3574572,0.8717706079137297,0.9749040607740602
ENSG00000154493,0.15727113,3.566383,0.8750311660943314,0.9749040607740602
ENSG00000223608,0.15081474,3.0412986,0.8801218557100227,0.9749040607740602
ENSG00000215183,0.13988854,3.3673508,0.888748057509074,0.9749040607740602
ENSG00000122641,0.13276996,1.7108464,0.8943753205255394,0.9749040607740602
ENSG00000183172,0.13252163,1.6390865,0.8945717180715667,0.9749040607740602
ENSG00000141934,0.12565136,3.6134763,0.9000079045547394,0.9749040607740602
ENSG00000180332,0.12366478,5.84447,0.9015807001027316,0.9749040607740602
ENSG00000285768,0.12366478,6.0097785,0.9015807001027316,0.9749040607740602
ENSG00000273786,0.12366478,7.532059,0.9015807001027316,0.9749040607740602
ENSG00000188910,0.12366478,6.8687315,0.9015807001027316,0.9749040607740602
ENSG00000253595,0.12366478,6.0883636,0.9015807001027316,0.9749040607740602
ENSG00000224189,0.12366478,6.0190434,0.9015807001027316,0.9749040607740602
ENSG00000287057,0.12366478,7.044303,0.9015807001027316,0.9749040607740602
ENSG00000214652,0.12366478,5.239556,0.9015807001027316,0.9749040607740602
ENSG00000204614,0.12366478,5.366148,0.9015807001027316,0.9749040607740602
ENSG00000253775,0.12366478,5.746941,0.9015807001027316,0.9749040607740602
ENSG00000274849,0.12366478,5.050509,0.9015807001027316,0.9749040607740602
ENSG00000231427,0.12366478,7.324131,0.9015807001027316,0.9749040607740602
ENSG00000250129,0.1148907,2.711895,0.9085317529072744,0.9749040607740602
ENSG00000065518,0.11356632,1.1244664,0.9095815903779394,0.9749040607740602
ENSG00000280693,0.11282135,5.477133,0.9101721934673315,0.9749040607740602
ENSG00000255375,0.11282135,5.699042,0.9101721934673315,0.9749040607740602
ENSG00000267395,0.11282135,6.37612,0.9101721934673315,0.9749040607740602
ENSG00000265514,0.11282135,4.8027453,0.9101721934673315,0.9749040607740602
ENSG00000272810,0.11282135,3.6631515,0.9101721934673315,0.9749040607740602
ENSG00000276790,0.11282135,6.3809175,0.9101721934673315,0.9749040607740602
ENSG00000171446,0.11282135,4.827161,0.9101721934673315,0.9749040607740602
ENSG00000188505,0.11282135,5.329914,0.9101721934673315,0.9749040607740602
ENSG00000256686,0.11282135,3.8156085,0.9101721934673315,0.9749040607740602
ENSG00000090097,0.10777212,4.5469317,0.9141764619739717,0.9749040607740602
ENSG00000240541,0.101977915,5.0404453,0.9187742037401823,0.9749040607740602
