ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,Trimester,Group
GO:0006935,chemotaxis,78/576,472/18986,0.1652542372881356,5.447078036723164,17.305544493195494,2.1102728105960461e-35,3.5129008053722185e-32,1.98661822836112e-32,PPIA/FGF18/FGF1/ROBO3/EPHA2/CCL8/XCL1/CCL24/PDGFB/BSG/PRKCD/IL10/CSF1/CCL5/BMPR2/MAPK3/PTPN2/PTK2/CCL20/FGF10/PPIB/MAPK1/CCL7/PPBP/EFNA5/CCL13/TNFRSF11A/FGF8/ARTN/JAM3/FGF16/CCL2/IL17RC/TGFB2/SBDS/UNC5C/VEGFA/THBS1/S100A9/NBL1/SEMA3E/KLRK1/CXCL5/NRP1/CTSG/IL6/IL1B/FGF7/GPNMB/HBEGF/MMP2/PLAU/SEMA6A/NTF3/MET/ENG/PLA2G1B/VEGFC/AIF1/AZU1/VCAM1/FGF4/CCL21/TNFAIP6/APOA1/PLAUR/KDR/SFTPD/CCL3L1/IL34/CXCL16/TNFSF11/CCL1/MIF/KIT/CX3CL1/DAPK2/CCL16,78,Third,Control
GO:0042330,taxis,78/576,474/18986,0.16455696202531644,5.424094585091421,17.253473916803046,2.86655095769307e-35,3.578888870679798e-32,2.0239358472343443e-32,PPIA/FGF18/FGF1/ROBO3/EPHA2/CCL8/XCL1/CCL24/PDGFB/BSG/PRKCD/IL10/CSF1/CCL5/BMPR2/MAPK3/PTPN2/PTK2/CCL20/FGF10/PPIB/MAPK1/CCL7/PPBP/EFNA5/CCL13/TNFRSF11A/FGF8/ARTN/JAM3/FGF16/CCL2/IL17RC/TGFB2/SBDS/UNC5C/VEGFA/THBS1/S100A9/NBL1/SEMA3E/KLRK1/CXCL5/NRP1/CTSG/IL6/IL1B/FGF7/GPNMB/HBEGF/MMP2/PLAU/SEMA6A/NTF3/MET/ENG/PLA2G1B/VEGFC/AIF1/AZU1/VCAM1/FGF4/CCL21/TNFAIP6/APOA1/PLAUR/KDR/SFTPD/CCL3L1/IL34/CXCL16/TNFSF11/CCL1/MIF/KIT/CX3CL1/DAPK2/CCL16,78,Third,Control
GO:0006935,chemotaxis,77/566,472/18986,0.163135593220339,5.472248008624304,17.247075017975316,4.393416595322994e-35,7.260853159870468e-32,4.1205623015081984e-32,AZU1/VEGFC/FGF16/JAM3/MAPK1/FGF7/FGF8/MAPK3/SBDS/CCL1/PLAU/FGF4/AIF1/CCL3L1/IL34/EPHA2/SEMA6A/EFNA5/TNFSF11/VEGFA/THBS1/MIF/KIT/BMPR2/PPIA/UNC5C/PLAUR/MMP2/CCL5/CCL20/TNFAIP6/PDGFB/ENG/HBEGF/CCL21/CXCL16/MET/PPIB/FGF1/ROBO3/CX3CL1/NTF3/XCL1/CCL16/PLA2G1B/DAPK2/IL1B/SFTPD/APOA1/KDR/GPNMB/ARTN/PTPN2/TGFB2/CCL8/FGF18/IL6/IL17RC/PRKCD/CTSG/CCL13/SEMA3E/CCL24/S100A9/TNFRSF11A/CCL2/FGF10/VCAM1/IL10/CXCL5/BSG/NBL1/CSF1/NRP1/KLRK1/PTK2/CCL7,77,Third,sPTD
GO:0042330,taxis,77/566,474/18986,0.16244725738396623,5.449158354579475,17.19527266781987,5.943763365431461e-35,7.367294691452296e-32,4.180968283104815e-32,AZU1/VEGFC/FGF16/JAM3/MAPK1/FGF7/FGF8/MAPK3/SBDS/CCL1/PLAU/FGF4/AIF1/CCL3L1/IL34/EPHA2/SEMA6A/EFNA5/TNFSF11/VEGFA/THBS1/MIF/KIT/BMPR2/PPIA/UNC5C/PLAUR/MMP2/CCL5/CCL20/TNFAIP6/PDGFB/ENG/HBEGF/CCL21/CXCL16/MET/PPIB/FGF1/ROBO3/CX3CL1/NTF3/XCL1/CCL16/PLA2G1B/DAPK2/IL1B/SFTPD/APOA1/KDR/GPNMB/ARTN/PTPN2/TGFB2/CCL8/FGF18/IL6/IL17RC/PRKCD/CTSG/CCL13/SEMA3E/CCL24/S100A9/TNFRSF11A/CCL2/FGF10/VCAM1/IL10/CXCL5/BSG/NBL1/CSF1/NRP1/KLRK1/PTK2/CCL7,77,Third,sPTD
GO:0043410,positive regulation of MAPK cascade,76/576,472/18986,0.16101694915254236,5.307409369114877,16.76203202913684,1.0599915560138012e-33,8.822663051221539e-31,4.989398850500051e-31,PPIA/FGF18/FGF1/FGF17/ADCYAP1/ABL1/TGFB3/ERBB4/WNT7A/BIRC7/PROK1/FGF9/GCNT2/PDGFB/CD4/FGFR3/PLA2G5/NRXN1/TNF/JAK2/ERBB2/FGF5/SHC1/BMPER/FGF20/MAPK3/TNFRSF19/FCRL3/FGF10/PDGFC/SPHK1/TNFRSF11A/SRC/IGF1/IL11/FGF8/FGF16/DKK1/TGFB2/FGFR2/VEGFA/EDA2R/THBS1/NTRK1/NRP1/HAVCR2/IL6/IL1B/FGF7/GPNMB/BCAR3/CDH2/NTRK2/NTF3/MST1R/PLA2G1B/PRKCZ/INSR/ICAM1/FGF6/PTPN11/FGF4/CCL21/KDR/FLT3/IL34/TNFSF11/LTBR/SOD1/MIF/OSM/EDAR/KIT/PTPN1/CX3CL1/FLT4,76,Third,Control
GO:0042327,positive regulation of phosphorylation,76/576,479/18986,0.15866388308977036,5.22984806309441,16.584949755118398,2.966186834309905e-33,1.8516421313179583e-30,1.0471420100596679e-30,PPIA/FGF18/CNTF/FGF1/ADCYAP1/ABL1/PIM1/PLK1/ERBB4/KRAS/PDGFB/CD4/FGFR3/PRKCD/TNF/CCL5/JAK2/ERBB2/PRLR/TNFSF15/PTK2/FGF10/SPHK1/GFRA1/MAPK1/PTGS2/EFNA5/TNFRSF11A/SRC/IGF1/IL11/FGF8/AREG/TGFB2/TNFRSF10A/VEGFA/THBS1/NTRK1/IFNG/NRP1/CD80/CSF3/IL6/IL1B/FGF7/GPNMB/BMP6/TNFSF18/HBEGF/NTRK2/TNFRSF18/ANGPT4/NTF3/MST1R/PLA2G1B/VEGFC/INSR/FYN/TBK1/PTPN11/IFNL1/YES1/PLAUR/KDR/FLT3/IL34/MAPT/TNFSF11/MIF/OSM/KIT/PTPN1/CX3CL1/FLT4/DDR2/LTF,76,Third,Control
GO:0042327,positive regulation of phosphorylation,75/566,479/18986,0.15657620041753653,5.25221862389991,16.522814720494843,6.128479688706781e-33,4.936256299797731e-30,2.801344576412249e-30,IFNG/AREG/VEGFC/MAPK1/IFNL1/FGF7/FGF8/FLT3/OSM/TBK1/SPHK1/YES1/MST1R/IL34/ANGPT4/EFNA5/NTRK2/TNFSF11/FLT4/VEGFA/THBS1/DDR2/MIF/KIT/PPIA/PTPN11/PLAUR/BMP6/INSR/FYN/CCL5/CD80/PDGFB/CNTF/IL11/HBEGF/TNFSF18/GFRA1/LTF/TNF/FGF1/CX3CL1/PRLR/NTF3/PTPN1/PLA2G1B/IL1B/KDR/MAPT/GPNMB/TGFB2/TNFRSF18/KRAS/FGFR3/ERBB2/CSF3/FGF18/IL6/ADCYAP1/PRKCD/CD4/TNFRSF10A/JAK2/ERBB4/TNFRSF11A/PIM1/IGF1/FGF10/NTRK1/PLK1/PTGS2/TNFSF15/ABL1/NRP1/PTK2,75,Third,sPTD
GO:0001934,positive regulation of protein phosphorylation,74/576,455/18986,0.16263736263736264,5.360821123321124,16.653832456823285,4.097073203167779e-33,2.27342039740221e-30,1.2856663630525322e-30,PPIA/FGF18/CNTF/FGF1/ADCYAP1/ABL1/PIM1/PLK1/ERBB4/KRAS/PDGFB/CD4/FGFR3/PRKCD/TNF/JAK2/ERBB2/PRLR/TNFSF15/PTK2/FGF10/SPHK1/GFRA1/MAPK1/PTGS2/EFNA5/TNFRSF11A/SRC/IGF1/IL11/FGF8/AREG/TGFB2/TNFRSF10A/VEGFA/THBS1/NTRK1/IFNG/NRP1/CD80/CSF3/IL6/IL1B/FGF7/GPNMB/BMP6/TNFSF18/HBEGF/NTRK2/TNFRSF18/ANGPT4/NTF3/MST1R/PLA2G1B/VEGFC/INSR/FYN/TBK1/PTPN11/IFNL1/YES1/PLAUR/KDR/FLT3/IL34/TNFSF11/MIF/OSM/KIT/PTPN1/CX3CL1/FLT4/DDR2/LTF,74,Third,Control
GO:0043410,positive regulation of MAPK cascade,74/566,472/18986,0.15677966101694915,5.259043540755824,16.424859111253653,1.5376797843629596e-32,8.470907078746171e-30,4.807272589008411e-30,FGF16/FGF6/FGF7/FGF8/MAPK3/SHC1/FLT3/NRXN1/OSM/SPHK1/LTBR/FGF4/MST1R/SOD1/IL34/NTRK2/TNFSF11/FLT4/VEGFA/THBS1/MIF/KIT/PRKCZ/PPIA/PTPN11/INSR/PDGFB/BCAR3/IL11/CCL21/TNFRSF19/TNF/FGF17/WNT7A/HAVCR2/FGF1/EDAR/CX3CL1/NTF3/PTPN1/ICAM1/PLA2G1B/IL1B/PLA2G5/KDR/FGF9/EDA2R/GPNMB/TGFB2/FGFR3/ERBB2/FGF18/IL6/ADCYAP1/DKK1/BMPER/CD4/FGF5/TGFB3/JAK2/CDH2/ERBB4/FGF20/TNFRSF11A/IGF1/BIRC7/PDGFC/FGF10/FGFR2/NTRK1/ABL1/FCRL3/NRP1/PROK1,74,Third,sPTD
GO:0001934,positive regulation of protein phosphorylation,73/566,455/18986,0.16043956043956045,5.381811827748224,16.58359553523662,8.940662444821559e-33,5.540975550178161e-30,3.1445250940800036e-30,IFNG/AREG/VEGFC/MAPK1/IFNL1/FGF7/FGF8/FLT3/OSM/TBK1/SPHK1/YES1/MST1R/IL34/ANGPT4/EFNA5/NTRK2/TNFSF11/FLT4/VEGFA/THBS1/DDR2/MIF/KIT/PPIA/PTPN11/PLAUR/BMP6/INSR/FYN/CD80/PDGFB/CNTF/IL11/HBEGF/TNFSF18/GFRA1/LTF/TNF/FGF1/CX3CL1/PRLR/NTF3/PTPN1/PLA2G1B/IL1B/KDR/GPNMB/TGFB2/TNFRSF18/KRAS/FGFR3/ERBB2/CSF3/FGF18/IL6/ADCYAP1/PRKCD/CD4/TNFRSF10A/JAK2/ERBB4/TNFRSF11A/PIM1/IGF1/FGF10/NTRK1/PLK1/PTGS2/TNFSF15/ABL1/NRP1/PTK2,73,Third,sPTD
