ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,Trimester,Group
GO:1990782,protein tyrosine kinase binding,15/574,126/18737,0.11904761904761904,3.8860544217687076,5.778372404673368,7.3313543161270385e-6,9.144189018945411e-5,6.992488180642702e-5,PSPN/PTPN2/BMPR2/CD4/ERBB2/PCNA/FLT3LG/SHC1/CDH5/ARTN/PTPN11/ANGPT4/CDH1/NCK1/PTPN1,15,Second,Control
GO:0008237,metallopeptidase activity,15/574,185/18737,0.08108108108108109,2.646718146718147,4.001385199342173,5.928332689423879e-4,0.00435830172442261,0.003332758458137658,ADAMTS5/ADAMTS15/MMP16/ADAMTS4/ADAMTS1/CPE/MMP3/FOLH1/ECE1/MMP10/ACE2/MMP2/MMP1/CNDP2/PAPPA,15,Second,Control
GO:0004715,non-membrane spanning protein tyrosine kinase activity,15/565,45/18737,0.3333333333333333,11.054277286135692,11.906675778371678,1.929232296658407e-12,6.385758901939329e-11,4.8433884500318966e-11,ABL2/YES1/PRKCD/TYK2/TEC/FYN/ZAP70/STK16/HCK/BMX/JAK2/ABL1/MATK/PTK2/PTK6,15,Second,sPTD
GO:0008009,chemokine activity,15/565,49/18737,0.30612244897959184,10.151887303594004,11.310676718713463,7.884261425776013e-12,2.4854195542208196e-10,1.8851091228547165e-10,CCL1/CCL5/CXCL16/CCL3L1/CX3CL1/CCL21/CCL8/XCL1/CCL20/CCL2/CCL13/CCL24/CCL7/CXCL5/CCL16,15,Second,sPTD
GO:0042379,chemokine receptor binding,15/565,75/18737,0.2,6.632566371681416,8.618251344904264,5.532812093723329e-9,9.638741068539064e-8,7.31066861137404e-8,CCL1/CCL5/CXCL16/CCL3L1/CX3CL1/CCL21/CCL8/XCL1/CCL20/CCL2/CCL13/CCL24/CCL7/CXCL5/CCL16,15,Second,sPTD
GO:1990782,protein tyrosine kinase binding,15/565,126/18737,0.11904761904761904,3.9479561736198905,5.854404681243642,6.067572720142327e-6,7.875947334772982e-5,5.97364744583672e-5,ANGPT4/SHC1/PTPN11/BMPR2/CDH1/CDH5/PTPN2/ERBB2/PTPN1/CD4/NCK1/PSPN/FLT3LG/ARTN/PCNA,15,Second,sPTD
GO:0008237,metallopeptidase activity,15/565,185/18737,0.08108108108108109,2.6888782587897633,4.070522316375808,5.037056455154798e-4,0.003832794681968364,0.002907048916042153,MMP16/FOLH1/MMP2/CPE/ACE2/MMP1/ADAMTS1/PAPPA/MMP3/ADAMTS15/ADAMTS4/ADAMTS5/MMP10/CNDP2/ECE1,15,Second,sPTD
GO:0045309,protein phosphorylated amino acid binding,14/574,59/18737,0.23728813559322035,7.745762711864407,9.225554404786003,2.0474008329917137e-9,4.1506398705195655e-8,3.1739610999488766e-8,ABL1/HCK/GRAP2/SHC1/ABL2/PTPN6/MAPK3/MAPK1/BCAR3/PTPN11/ZAP70/YES1/RASA1/SFN,14,Second,Control
GO:0002020,protease binding,14/574,136/18737,0.10294117647058823,3.360294117647059,4.910978416498157,7.533479985579833e-5,7.098448042750575e-4,5.428126424005632e-4,TNF/ADAMTS4/PLG/CST3/FAP/THBS1/CTSG/TNFRSF10A/TNFRSF8/NTRK2/MIF/SERPINC1/BCL2/KIT,14,Second,Control
GO:0045309,protein phosphorylated amino acid binding,14/565,59/18737,0.23728813559322035,7.869146542672866,9.318047081144819,1.6709843360888178e-9,3.456848845283742e-8,2.6219063431393627e-8,MAPK3/MAPK1/BCAR3/GRAP2/ABL2/YES1/SHC1/RASA1/PTPN11/PTPN6/SFN/ZAP70/HCK/ABL1,14,Second,sPTD
GO:0002020,protease binding,14/565,136/18737,0.10294117647058823,3.413820926600729,4.981586256914426,6.365602546828395e-5,6.020041265714853e-4,4.566003631334052e-4,THBS1/NTRK2/SERPINC1/BCL2/MIF/KIT/PLG/CTSG/FAP/CST3/ADAMTS4/TNFRSF10A/TNFRSF8/TNF,14,Second,sPTD
GO:0005104,fibroblast growth factor receptor binding,13/574,26/18737,0.5,16.321428571428573,13.897543082660897,1.321193072071985e-13,5.813198876477966e-12,4.4453066697636566e-12,FGF17/FGF1/FGF18/NRXN1/FGF5/FGF10/FGF20/FGF9/FGF8/FGF16/FGF4/FGF7/FGF6,13,Second,Control
GO:0001784,phosphotyrosine residue binding,13/574,47/18737,0.2765957446808511,9.02887537993921,9.797146199865608,9.895048640329525e-10,2.1354153356065976e-8,1.6329350217997113e-8,ABL1/HCK/GRAP2/SHC1/ABL2/PTPN6/MAPK3/MAPK1/BCAR3/PTPN11/ZAP70/YES1/RASA1,13,Second,Control
GO:0048020,CCR chemokine receptor binding,13/574,51/18737,0.2549019607843137,8.320728291316527,9.306401770472423,2.9937229549280555e-9,5.7222875909910544e-8,4.375787537127925e-8,XCL1/CCL5/CCL8/CCL24/CCL2/CCL13/CCL20/CCL7/CCL21/CCL3L1/CX3CL1/CCL1/CCL16,13,Second,Control
GO:0004867,serine-type endopeptidase inhibitor activity,13/574,102/18737,0.12745098039215685,4.160364145658264,5.689486968225486,1.409268671863613e-5,1.5713345691279287e-4,1.2015869728521334e-4,WFIKKN1/SLPI/SERPINA6/AGT/PEBP1/SERPINA4/SERPINA7/SERPINC1/CD109/SERPING1/WFIKKN2/SPOCK1/SPINT1,13,Second,Control
GO:0019209,kinase activator activity,13/574,142/18737,0.09154929577464789,2.988430583501006,4.228215449135856,4.310293827558807e-4,0.0033924547889845197,0.0025941830342954553,CCNB1/PIM1/CCL5/EFNA5/VEGFA/ERBB3/INSR/HBEGF/AREG/ANGPT4/CD40LG/TGFBR2/LTF,13,Second,Control
GO:0019903,protein phosphatase binding,13/574,144/18737,0.09027777777777778,2.9469246031746033,4.169233688289386,4.930898929190434e-4,0.003835780678637675,0.0029331907950875783,LILRB2/PTK2/CDH5/MET/SPHK1/CDH2/TBK1/FLT4/BCL2/ARPP19/SOD1/MAPT/PTPN1,13,Second,Control
GO:0005104,fibroblast growth factor receptor binding,13/565,26/18737,0.5,16.58141592920354,14.018656491038474,1.0798786104554997e-13,4.765864267476938e-12,3.614751559208936e-12,FGF7/FGF8/FGF16/FGF4/NRXN1/FGF6/FGF17/FGF18/FGF1/FGF10/FGF9/FGF5/FGF20,13,Second,sPTD
GO:0001784,phosphotyrosine residue binding,13/565,47/18737,0.2765957446808511,9.172698173601958,9.891702296631898,8.165579465031857e-10,1.801871201950363e-8,1.366660142042174e-8,MAPK3/MAPK1/BCAR3/GRAP2/ABL2/YES1/SHC1/RASA1/PTPN11/PTPN6/ZAP70/HCK/ABL1,13,Second,sPTD
