ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,Trimester,Group
GO:0035580,specific granule lumen,11/578,62/19960,0.1774193548387097,6.12679986605648,6.981866002088164,1.4544504408488602e-6,3.547243019625831e-5,2.976945346766673e-5,KPNB1/SPTAN1/OLFM4/SLPI/PTPN6/CRISP3/CFP/B2M/LYZ/ARG1/LTF,11,Second,Control
GO:0043202,lysosomal lumen,11/578,98/19960,0.11224489795918367,3.876138690770426,4.928847567930569,1.2532864280790555e-4,0.001964974078309662,0.0016490610895777047,GPC2/SCARB2/CSF3/ARSA/FASLG/IDS/ARSB/CTSS/DCN/GPC3/BCAN,11,Second,Control
GO:1905369,endopeptidase complex,11/578,98/19960,0.11224489795918367,3.876138690770426,4.928847567930569,1.2532864280790555e-4,0.001964974078309662,0.0016490610895777047,PSMA2/HTRA2/PLAU/CFH/CASP2/PSMD7/PSME3/PLAUR/PSMA1/PSME1/PSMA6,11,Second,Control
GO:0005796,Golgi lumen,11/578,106/19960,0.10377358490566038,3.583599921655677,4.6056210377295,2.5261371084842375e-4,0.0033605278503775157,0.0028202487654528964,PDGFB/GPC2/MMP16/WNT7A/PROC/F10/F9/NGF/DCN/GPC3/BCAN,11,Second,Control
GO:0035580,specific granule lumen,11/568,62/19960,0.1774193548387097,6.234666060881418,7.065003295984639,1.2272661432422184e-6,3.1331382715713107e-5,2.629313223292926e-5,LYZ/ARG1/KPNB1/PTPN6/SLPI/CFP/CRISP3/SPTAN1/B2M/OLFM4/LTF,11,Second,sPTD
GO:0043202,lysosomal lumen,11/568,98/19960,0.11224489795918367,3.94438056912906,5.000664840286838,1.0751159446813683e-4,0.001666429714256121,0.001398459085938923,DCN/ARSA/IDS/ARSB/CSF3/GPC2/SCARB2/BCAN/GPC3/CTSS/FASLG,11,Second,sPTD
GO:1905369,endopeptidase complex,11/568,98/19960,0.11224489795918367,3.94438056912906,5.000664840286838,1.0751159446813683e-4,0.001666429714256121,0.001398459085938923,PLAU/PSMA6/PSME1/HTRA2/PSMA1/CASP2/PSMD7/PLAUR/PSMA2/CFH/PSME3,11,Second,sPTD
GO:0005796,Golgi lumen,11/568,106/19960,0.10377358490566038,3.64669146957215,4.6758922751990255,2.1748784743835648e-4,0.0029496789308827097,0.002475355105712873,MMP16/PDGFB/DCN/NGF/F9/GPC2/PROC/F10/WNT7A/BCAN/GPC3,11,Second,sPTD
GO:0031904,endosome lumen,7/578,38/19960,0.18421052631578946,6.3613185212165355,5.712562359589779,9.519824643334083e-5,0.0017297927522694823,0.0014516903567781294,PTPN2/JAK2/PRLR/B2M/NGF/CTSS/PTPN1,7,Second,Control
GO:0031904,endosome lumen,7/568,38/19960,0.18421052631578946,6.47331356560415,5.779734855306551,8.536317081714613e-5,0.0014819046453856568,0.0012436066148518972,PRLR/PTPN2/NGF/PTPN1/JAK2/B2M/CTSS,7,Second,sPTD
GO:0016342,catenin complex,6/578,31/19960,0.1935483870967742,6.683781672061613,5.469019782147044,2.2814232570016004e-4,0.0031298275306990706,0.0026266386182584216,CDH5/CDH6/CDH2/CDH1/CDH3/CDH12,6,Second,Control
GO:0016342,catenin complex,6/568,31/19960,0.1935483870967742,6.80145388459791,5.532318737036288,2.0760959235327657e-4,0.002906534292945872,0.002439148351586883,CDH3/CDH1/CDH5/CDH12/CDH6/CDH2,6,Second,sPTD
