leiden,gene,rowsum,norm_rank
1,CHEK2P2,19138838,0.08557853549468977
1,SUSD3,19138111,0.08552263834544438
1,RCC2P7,19136310,0.085466741196199
1,RHBG,19135427,0.08541084404695361
1,TBX10,19129967,0.08535494689770821
1,HSD3B2,19128558,0.08527110117384014
1,TRIM49C,19128558,0.08527110117384014
1,MGAT5B,19127556,0.08518725544997205
1,AC133561.1,19127211,0.08513135830072666
1,TOM1,19125911,0.08507546115148128
1,TCN2,19123398,0.08501956400223588
1,AC012363.1,19117007,0.08496366685299049
1,CD68,19109798,0.08490776970374511
1,AC010677.2,19109198,0.08485187255449972
1,AC025884.1,19107515,0.08479597540525433
1,COP1P1,19107477,0.08474007825600895
1,AC092573.1,19106108,0.08468418110676355
1,GUCY1A2,19103627,0.08462828395751816
1,AL110292.1,19103591,0.08457238680827278
1,AL512791.2,19101877,0.08451648965902739
1,CR392039.4,19098905,0.084460592509782
1,FO393415.2,19097729,0.08440469536053662
1,PPIAP58,19096262,0.08434879821129122
1,AC025574.1,19095133,0.08429290106204583
1,ABLIM3,19092710,0.08423700391280045
1,MYO18B,19092226,0.08418110676355506
1,AC126365.1,19089816,0.08412520961430967
1,HSD11B1L,19086920,0.08406931246506429
1,ELL3,19086412,0.08401341531581889
1,MIXL1,19084148,0.0839575181665735
1,ATCAY,19083336,0.08390162101732812
1,SENP3-EIF4A1,19080521,0.08384572386808273
1,DBP,19080288,0.08378982671883733
1,FRZB,19078579,0.08373392956959196
1,AL035413.2,19077195,0.08367803242034656
1,MFSD6,19076492,0.08362213527110117
1,DGKB,19075443,0.08356623812185579
1,MARC1,19075429,0.0835103409726104
1,TRPC1,19072036,0.083454443823365
1,LINC00997,19071314,0.08339854667411963
1,CEP19,19061479,0.08334264952487423
1,TMEM74,19060224,0.08328675237562884
1,INPP4B,19058594,0.08323085522638346
1,OGFRL1,19058311,0.08317495807713807
1,AC093716.1,19057703,0.08311906092789267
1,AC073488.1,19056973,0.0830631637786473
1,RPL17P44,19053801,0.0830072666294019
1,MIR4737,19050202,0.08295136948015651
1,RNF214,19049058,0.08289547233091113
1,RUNDC3B,19041145,0.08283957518166574
1,AC074121.1,19040256,0.08278367803242034
1,ECT2L,19035829,0.08272778088317496
1,AL133338.1,19035352,0.08267188373392957
1,VLDLR-AS1,19033224,0.08261598658468418
1,LAMTOR3P1,19032763,0.0825600894354388
1,BX119904.1,19020049,0.0825041922861934
1,AC068707.1,19017254,0.08244829513694801
1,CD36,19017219,0.08239239798770262
1,NRP2,19016954,0.08233650083845724
1,AC010641.2,19015992,0.08228060368921185
1,AC093916.1,19011112,0.08222470653996646
1,AC112778.1,19006393,0.08216880939072108
1,APOBEC3F,18998019,0.08211291224147568
1,SOWAHB,18996727,0.08205701509223029
1,RPL35AP35,18995982,0.08200111794298491
1,AC016957.2,18995506,0.08194522079373952
1,AC138035.1,18988008,0.08188932364449412
1,PLPP5,18986651,0.08183342649524875
1,ELAVL3,18985945,0.08177752934600335
1,AC104634.1,18983353,0.08172163219675796
1,UBE2FP2,18983212,0.08166573504751258
1,SLC12A5,18983119,0.08160983789826719
1,TRIM22,18982675,0.0815539407490218
1,ZNF667,18980943,0.08149804359977642
1,SCG2,18980560,0.08144214645053102
1,PLIN5,18979344,0.08138624930128563
1,SOCS5,18978522,0.08133035215204025
1,LDLRAD4,18977925,0.08127445500279486
1,PRAMEF20,18974384,0.08121855785354946
1,LAMA2,18974019,0.08116266070430408
1,VDAC1P5,18969962,0.08110676355505869
1,RASA4DP,18966769,0.0810508664058133
1,AL117382.1,18961435,0.08099496925656792
1,PPIAP25,18959962,0.08093907210732253
1,AC090360.1,18957599,0.08088317495807713
1,EBLN1,18956333,0.08082727780883175
1,IL1RAP,18955646,0.08077138065958636
1,NOS3,18954534,0.08071548351034097
1,PITPNM1,18951092,0.08065958636109559
1,ST13P13,18948357,0.0806036892118502
1,MYH3,18946740,0.0805477920626048
1,AMER1,18944883,0.08049189491335942
1,ABCC6P1,18944699,0.08043599776411403
1,RNU5D-1,18944442,0.08038010061486864
1,GPR3,18940026,0.08032420346562326
1,ANKRD20A5P,18939215,0.08026830631637787
1,HYI,18931524,0.08021240916713247
1,ETV1,18931325,0.0801565120178871
1,AC061975.6,18930573,0.0801006148686417
1,ELAC1,18930002,0.08004471771939631
1,MTCP1,18928375,0.07998882057015093
1,AL078602.1,18925982,0.07993292342090554
1,GASK1B,18925715,0.07987702627166014
1,CNN1,18921749,0.07982112912241476
1,PKD2,18921458,0.07976523197316937
1,MYRFL,18921171,0.07970933482392398
1,VSIG10L,18920695,0.0796534376746786
1,AC107421.1,18906437,0.0795975405254332
1,CEACAM22P,18905203,0.07954164337618781
1,PTPRD,18901861,0.07948574622694242
1,RPL23AP44,18896569,0.07942984907769704
1,RARRES2,18893849,0.07937395192845165
1,ZNF625-ZNF20,18892375,0.07931805477920625
1,AC139495.3,18889879,0.07926215762996087
1,KCTD9P3,18885386,0.07920626048071548
1,AC098976.1,18881102,0.07915036333147009
1,MYO3B,18878811,0.07909446618222471
1,GREM1,18877616,0.07903856903297932
1,ADD2,18876843,0.07898267188373392
1,PLEKHO1,18873832,0.07892677473448854
1,AC068993.1,18869569,0.07887087758524315
1,MBNL2,18866765,0.07881498043599776
1,AL359987.1,18863858,0.07875908328675238
1,ZKSCAN5,18861429,0.07870318613750699
1,LINC02446,18857998,0.0786472889882616
1,AC026826.1,18857478,0.07859139183901621
1,AC009053.3,18856516,0.07853549468977082
1,AC239859.6,18842090,0.07847959754052543
1,SMARCE1P3,18838279,0.07842370039128005
1,NID2,18837317,0.07836780324203466
1,AC007182.1,18833386,0.07831190609278926
1,CIART,18832287,0.07825600894354388
1,LINC00882,18829390,0.07820011179429849
1,AC005586.2,18819449,0.0781442146450531
1,C19orf12,18815909,0.07808831749580772
1,GOLGA2P10,18815588,0.07803242034656233
1,NOXRED1,18812668,0.07797652319731693
1,HACD4,18810470,0.07792062604807155
1,AL021155.1,18810151,0.07786472889882616
1,KCNC4,18809971,0.07780883174958077
1,AC009414.1,18806111,0.07775293460033539
1,NPIPA7,18797644,0.07769703745109
1,PLAC9,18794614,0.0776411403018446
1,SLITRK2,18793511,0.07758524315259922
1,ALG1L5P,18792522,0.07752934600335383
1,SUMO1P4,18787960,0.07747344885410844
1,LINC01494,18787111,0.07741755170486306
1,ART5,18784722,0.07736165455561766
1,MIPOL1,18783297,0.07730575740637227
1,SPATA31C2,18781650,0.07724986025712689
1,AC017074.1,18780294,0.0771939631078815
1,CRISPLD2,18778990,0.0771380659586361
1,SLX1B,18776391,0.07708216880939073
1,AP003306.2,18776277,0.07702627166014533
1,MIR205HG,18775936,0.07697037451089994
1,KCNQ2,18775744,0.07691447736165456
1,GAPDHP68,18774940,0.07685858021240917
1,AC140125.2,18773987,0.07680268306316378
1,MUC5B,18773759,0.07674678591391838
1,PRKCQ-AS1,18773505,0.076690888764673
1,AC131094.1,18771175,0.07663499161542761
1,HMGN2P34,18769459,0.07657909446618222
1,AGFG2,18762590,0.07652319731693684
1,ALG1L3P,18759760,0.07646730016769145
1,RCN1P1,18757378,0.07641140301844605
1,ASPHD1,18756787,0.07635550586920067
1,PRELID3BP1,18751970,0.07629960871995528
1,HOXC10,18751242,0.07624371157070989
1,MOV10L1,18747807,0.07618781442146451
1,AC006539.3,18742252,0.07613191727221912
1,RPL17P41,18735579,0.07607602012297372
1,GDF9,18732068,0.07602012297372834
1,HVCN1,18723786,0.07596422582448295
1,SSU72P1,18723476,0.07590832867523756
1,SUGT1P3,18723122,0.07585243152599218
1,AC099560.2,18718853,0.07579653437674679
1,HOXB7,18718245,0.07574063722750139
1,ANKEF1,18714075,0.07568474007825601
1,HIST1H2AB,18708441,0.07562884292901062
1,CA14,18706656,0.07557294577976523
1,C7orf57,18705571,0.07551704863051985
1,SYNRG,18705093,0.07546115148127445
1,PLEKHA3P1,18703803,0.07540525433202906
1,NAIP,18703406,0.07534935718278368
1,ESR2,18693447,0.07529346003353829
1,PPIAP9,18692660,0.0752375628842929
1,MTURN,18688523,0.07518166573504752
1,SHC2,18688038,0.07512576858580212
1,DGCR6,18687645,0.07506987143655673
1,KIF21B,18685885,0.07501397428731135
1,RPL23AP48,18683298,0.07495807713806596
1,WASH7P,18682996,0.07490217998882057
1,MIR646HG,18681851,0.07484628283957519
1,DTX3L,18678691,0.0747903856903298
1,TMEM31,18675550,0.0747344885410844
1,AC118553.2,18675029,0.07467859139183902
1,AC106872.9,18673777,0.07462269424259363
1,KIAA2012,18671605,0.07456679709334824
1,AC022809.1,18671298,0.07451089994410286
1,ASB2,18668149,0.07445500279485746
1,PRH1,18663294,0.07439910564561207
1,SSUH2,18662484,0.07434320849636669
1,AC013356.1,18662447,0.0742873113471213
1,FANCM,18661269,0.0742314141978759
1,ZNF229,18653184,0.07417551704863053
1,HOXC9,18651703,0.07411961989938513
1,GIPR,18650359,0.07406372275013974
1,DMTN,18646356,0.07400782560089435
1,AC006386.2,18645366,0.07395192845164897
1,HNRNPA3P8,18636408,0.07389603130240358
1,AC004882.3,18631531,0.07384013415315818
1,IRF8,18628869,0.0737842370039128
1,PRAMEF17,18624382,0.07372833985466741
1,CNGA1,18620488,0.07367244270542202
1,AC012005.1,18619207,0.07361654555617664
1,AC090772.4,18619068,0.07356064840693124
1,LSM6P2,18616765,0.07350475125768585
1,COQ8B,18615033,0.07344885410844047
1,OSBPL9P3,18608088,0.07339295695919508
1,FLACC1,18606386,0.07333705980994969
1,LINC01090,18604467,0.07328116266070431
1,TUBBP5,18603686,0.07322526551145891
1,SDC2,18603538,0.07316936836221352
1,CIRBP-AS1,18602871,0.07311347121296814
1,HNRNPA1P32,18602167,0.07305757406372275
1,REC114,18601327,0.07300167691447736
1,B3GNT9,18599919,0.07294577976523198
1,MYB,18599527,0.07288988261598658
1,ASCL2,18598648,0.07283398546674119
1,RAC1P4,18598540,0.07277808831749581
1,ACTG1P24,18592796,0.07272219116825042
1,IL15,18592088,0.07266629401900503
1,ING2,18591943,0.07261039686975965
1,CCDC73,18590363,0.07255449972051425
1,HSPA12B,18585313,0.07249860257126886
1,B4GALNT1,18582531,0.07244270542202348
1,AL121723.1,18582388,0.07238680827277809
1,RPL23AP95,18580568,0.0723309111235327
1,HERC6,18578505,0.07227501397428732
1,MAPK12,18570510,0.07221911682504192
1,RNF169,18563866,0.07216321967579653
1,KRT17P8,18563470,0.07210732252655115
1,EFNB3,18560948,0.07205142537730576
1,TAFA2,18558894,0.07199552822806037
1,OXCT1,18558418,0.07193963107881499
1,PCDHB2,18558148,0.0718837339295696
1,SEPT7P3,18557657,0.0718278367803242
1,AC008549.3,18557369,0.07177193963107882
1,AL590135.1,18555182,0.07171604248183343
1,ST8SIA1,18551876,0.07166014533258803
1,ZNF197,18550851,0.07160424818334266
1,RPL10P17,18550426,0.07154835103409726
1,LDHC,18548077,0.07149245388485187
1,ST3GAL6-AS1,18547600,0.07143655673560649
1,CAND2,18546092,0.0713806595863611
1,ANP32D,18545267,0.0713247624371157
1,SLC43A1,18539476,0.07126886528787033
1,BHMT2,18537585,0.07121296813862493
1,WNT5A,18530038,0.07115707098937954
1,PAPSS2,18529709,0.07110117384013415
1,TDRD6,18526447,0.07104527669088877
1,AP000692.2,18526076,0.07098937954164337
1,CACNA2D2,18525892,0.07093348239239798
1,AL512504.2,18525725,0.0708775852431526
1,NECTIN3,18522062,0.07082168809390721
1,PRSS35,18519425,0.07076579094466182
1,ZNF442,18517959,0.07070989379541644
1,HLA-H,18512469,0.07065399664617104
1,AC009630.1,18511354,0.07059809949692565
1,CAMK1D,18510879,0.07054220234768027
1,KLC3,18508532,0.07048630519843488
1,OR2B6,18505168,0.07043040804918949
1,CD109,18504119,0.0703745108999441
1,TAS1R1,18502992,0.07031861375069871
1,CNIH3,18494840,0.07026271660145332
1,CXCR4,18492813,0.07020681945220794
1,NNAT,18492616,0.07015092230296255
1,ZNF488,18491565,0.07009502515371716
1,TLE7,18489721,0.07003912800447178
1,C8orf88,18489041,0.06998323085522638
1,RPS12P23,18487865,0.06992733370598099
1,AL031229.1,18486566,0.06987143655673561
1,CDH12,18486423,0.06978759083286752
1,ROR2,18486423,0.06978759083286752
1,ITFG2,18485388,0.06970374510899945
1,SIGLEC10,18484957,0.06964784795975405
1,KRASP1,18476501,0.06959195081050866
1,AOX1,18472859,0.06953605366126328
1,FKBP9P1,18472475,0.06948015651201789
1,GTF2IRD2B,18471160,0.0694242593627725
1,KC877373.1,18469433,0.06936836221352712
1,EEF1DP5,18463952,0.06931246506428172
1,PRAMEF15,18462458,0.06925656791503633
1,AL353133.1,18452789,0.06920067076579095
1,PHACTR1,18452494,0.06914477361654556
1,AC211433.2,18451442,0.06908887646730016
1,ARMH4,18445926,0.06903297931805479
1,LMO2,18445515,0.06897708216880939
1,PURB,18438571,0.068921185019564
1,EP300-AS1,18437439,0.06886528787031862
1,TRIB2,18436753,0.06880939072107323
1,NIFKP3,18436355,0.06875349357182783
1,AL354989.2,18426326,0.06869759642258245
1,PRKCQ,18424161,0.06864169927333706
1,LONRF2,18421791,0.06858580212409167
1,HYDIN,18416549,0.06852990497484629
1,RN7SL403P,18412388,0.0684740078256009
1,DTX2P1-UPK3BP1-PMS2P11,18406779,0.0684181106763555
1,NBPF2P,18405338,0.06836221352711011
1,AL672207.1,18404883,0.06830631637786473
1,AC061958.1,18402913,0.06825041922861934
1,LINC02428,18399985,0.06819452207937395
1,SPOCK1,18399439,0.06813862493012857
1,ZC3H6,18392519,0.06808272778088317
1,AL356095.1,18392455,0.06802683063163778
1,SLC16A6P1,18391061,0.0679709334823924
1,PSORS1C2,18390038,0.06791503633314701
1,AL157829.1,18389774,0.06785913918390162
1,AC025040.2,18385743,0.06780324203465624
1,SCG3,18384863,0.06774734488541084
1,AC009831.4,18381485,0.06769144773616545
1,CRISPLD1,18381438,0.06763555058692007
1,CLBA1,18380519,0.06757965343767468
1,LINC00869,18376508,0.06752375628842928
1,SEPT5,18376376,0.0674678591391839
1,TMEM247,18371267,0.06741196198993851
1,GFOD1,18371165,0.06735606484069312
1,GLB1L2,18370684,0.06730016769144774
1,AC137630.3,18370641,0.06724427054220235
1,SLC8A2,18370117,0.06718837339295695
1,WDFY1,18365275,0.06713247624371158
1,ZSCAN12P1,18359625,0.06707657909446618
1,CEBPA-DT,18356189,0.06702068194522079
1,AC108477.2,18354693,0.06696478479597541
1,ADSSL1,18353796,0.06690888764673002
1,WDR92,18350121,0.06685299049748462
1,LYPLA2P2,18343518,0.06679709334823924
1,USP12PX,18334202,0.06674119619899385
1,CCDC40,18333029,0.06668529904974846
1,SDAD1P1,18332329,0.06662940190050308
1,NBEA,18329276,0.06657350475125769
1,NACAP5,18326200,0.0665176076020123
1,KCNH2,18324307,0.06646171045276691
1,CPXM1,18323143,0.06640581330352152
1,DBIL5P,18318230,0.06634991615427613
1,HIST2H2BF,18317705,0.06629401900503075
1,AP001107.6,18317286,0.06623812185578536
1,LRRC63,18314513,0.06618222470653996
1,LINC02453,18311341,0.06612632755729458
1,CDK18,18310832,0.06607043040804919
1,AC079354.2,18310092,0.0660145332588038
1,AC008556.1,18308669,0.06595863610955842
1,AC090114.2,18308013,0.06590273896031303
1,ZNF781,18304078,0.06584684181106763
1,TRIM59,18303596,0.06579094466182225
1,OTUD7A,18303095,0.06573504751257686
1,AP000812.2,18301813,0.06567915036333147
1,MYH14,18301408,0.06562325321408607
1,RGS20,18298722,0.0655673560648407
1,AC091729.3,18297259,0.0655114589155953
1,AL023284.4,18296393,0.06545556176634991
1,AC239799.2,18294665,0.06539966461710453
1,ZNF343,18294047,0.06534376746785914
1,HNRNPCP10,18293086,0.06528787031861374
1,LINC02432,18293076,0.06523197316936837
1,LINC01950,18292270,0.06517607602012297
1,LINC02193,18291634,0.06512017887087758
1,CAVIN4,18291199,0.0650642817216322
1,EEF1GP4,18287114,0.06500838457238681
1,RF00019-357,18283672,0.06495248742314141
1,SNTA1,18280607,0.06489659027389603
1,PRR13P7,18276894,0.06484069312465064
1,SLC22A20P,18275774,0.06478479597540525
1,UBE2W,18273342,0.06472889882615987
1,FLT1,18271409,0.06467300167691448
1,CHCHD3P1,18264688,0.06461710452766908
1,CHCHD2P8,18261494,0.0645612073784237
1,KCNS1,18259737,0.06450531022917831
1,MIR762HG,18259437,0.06444941307993292
1,AL445529.1,18255252,0.06439351593068754
1,GUSBP9,18247262,0.06433761878144215
1,ZNF358,18246115,0.06428172163219675
1,EDA,18241701,0.06422582448295137
1,FAM124B,18237457,0.06416992733370598
1,AL390879.1,18234183,0.06411403018446059
1,RNF152,18229707,0.06405813303521521
1,ATP8B4,18228434,0.06400223588596982
1,SMIM11A,18224320,0.06394633873672442
1,HMGN2P11,18218577,0.06389044158747904
1,DCT,18215405,0.06383454443823365
1,ABCB4,18212755,0.06377864728898826
1,AC010095.1,18211466,0.06372275013974288
1,TPRKBP1,18199689,0.06366685299049749
1,PSMC1P12,18198690,0.06361095584125209
1,HNRNPCL4,18194988,0.06355505869200671
1,AC007342.3,18189467,0.06349916154276132
1,ANAPC1P1,18186821,0.06344326439351593
1,TARDBPP2,18184006,0.06338736724427055
1,RPSAP69,18183950,0.06333147009502516
1,HNRNPA1P39,18183279,0.06327557294577976
1,DEFB123,18182550,0.06321967579653438
1,AC073522.1,18182356,0.06316377864728899
1,EXD1,18176171,0.0631078814980436
1,CHRM5,18175838,0.06305198434879822
1,TVP23C-CDRT4,18172859,0.06299608719955282
1,HNMT,18171111,0.06294019005030743
1,AGGF1,18169927,0.06288429290106205
1,BCO2,18169079,0.06282839575181666
1,AC015910.1,18167740,0.06277249860257127
1,LRIT3,18165973,0.06271660145332587
1,ERCC4,18164227,0.0626607043040805
1,BHLHE22,18162204,0.0626048071548351
1,ZC3H10,18161690,0.06254891000558971
1,AL137792.1,18160522,0.06249301285634433
1,CHRNA3,18155879,0.062437115707098936
1,ZBTB16,18154316,0.06238121855785355
1,ZNF559,18142176,0.062325321408608164
1,CAPN13,18139975,0.06226942425936277
1,ZHX1,18139082,0.062213527110117385
1,ITGBL1,18137709,0.062157629960872
1,AC008532.1,18135047,0.062101732811626606
1,SLC6A15,18132771,0.06204583566238122
1,SLFN5,18132620,0.06198993851313583
1,MN1,18132383,0.06193404136389044
1,NCOA2,18130904,0.061878144214645055
1,TGFBR3L,18129923,0.06182224706539966
1,PTPN13,18123010,0.061766349916154276
1,TBCE-1,18122543,0.06171045276690889
1,RNF31,18120362,0.061654555617663497
1,PLEKHB1,18120174,0.06159865846841811
1,FAM86JP,18117844,0.061542761319172724
1,LINC00330,18116896,0.06148686416992733
1,HNRNPA3P3,18115524,0.061430967020681945
1,PPP1R3C,18114284,0.06137506987143656
1,AC092862.1,18110362,0.061319172722191166
1,HIST2H3C,18110299,0.06126327557294578
1,LMCD1,18105120,0.061207378423700394
1,GPC6,18103868,0.061151481274455
1,AC024337.1,18098360,0.061095584125209615
1,DDX60L,18094304,0.06103968697596423
1,BRSK2,18091857,0.060983789826718836
1,MAGEA3,18090159,0.06092789267747345
1,RPSAP31,18089505,0.060871995528228064
1,HULC,18085741,0.06081609837898267
1,CYGB,18083874,0.060760201229737285
1,PPIAP1,18082529,0.06070430408049189
1,TEX15,18080052,0.060648406931246505
1,ZNF548,18075683,0.06059250978200112
1,ADAMTS17,18073726,0.060536612632755726
1,C21orf59-TCP10L,18069974,0.06048071548351034
1,AC026333.4,18068197,0.060424818334264954
1,SLCO5A1,18067442,0.06036892118501956
1,TPTE2P4,18064114,0.060313024035774175
1,MAB21L3,18064051,0.06025712688652879
1,PPIAP86,18063625,0.060201229737283396
1,AL035587.2,18061610,0.06014533258803801
1,SYT13,18060618,0.060089435438792624
1,LINC01198,18060009,0.06003353828954723
1,CD200,18058757,0.059977641140301845
1,POTEKP,18055048,0.05992174399105646
1,LINC02542,18052929,0.059865846841811066
1,AC073896.2,18049913,0.05980994969256568
1,FHL1,18049442,0.059754052543320293
1,CLEC9A,18047107,0.0596981553940749
1,AL606495.1,18044680,0.059642258244829514
1,OTUD6A,18043509,0.05958636109558413
1,CAV2,18041004,0.059530463946338735
1,NKAIN1,18040231,0.05947456679709335
1,DRAXIN,18034701,0.05941866964784796
1,NPAS3,18032841,0.05936277249860257
1,FTX,18031477,0.059306875349357184
1,ALDH3B2,18026975,0.05925097820011179
1,AC005262.1,18026083,0.059195081050866405
1,AP002353.1,18024844,0.05913918390162102
1,SLC47A1P2,18021990,0.059083286752375626
1,ZAN,18020799,0.05902738960313024
1,F8A3,18020552,0.058971492453884854
1,AC005255.1,18019446,0.05891559530463946
1,LINC01029,18018181,0.058859698155394075
1,SOCS2-AS1,18017665,0.05880380100614869
1,KIAA0319,18013221,0.058747903856903295
1,SMLR1,18012806,0.05869200670765791
1,CEACAM6,18010590,0.05863610955841252
1,AL606490.2,18007243,0.05858021240916713
1,EML6,18005523,0.058524315259921744
1,AP3M2,18003601,0.05846841811067636
1,AP1S3,18001799,0.058412520961430965
1,RPL39P40,18000845,0.05835662381218558
1,CTNNA3,18000231,0.05830072666294019
1,ARHGEF4,17996964,0.0582448295136948
1,AC023157.3,17990670,0.058188932364449414
1,AC011498.5,17988291,0.05813303521520403
1,AC011037.1,17987641,0.058077138065958635
1,HNRNPA1P56,17987477,0.05802124091671325
1,RPS2P6,17985381,0.05796534376746786
1,AL662899.2,17985365,0.05790944661822247
1,SYS1-DBNDD2,17984930,0.057853549468977084
1,TYSND1,17984781,0.05779765231973169
1,LINC02266,17984750,0.057741755170486304
1,AC083899.2,17983379,0.05768585802124092
1,LINC02240,17977920,0.057629960871995525
1,AL450487.1,17976734,0.05757406372275014
1,TLE6,17975775,0.05751816657350475
1,ZNF571-AS1,17975443,0.05746226942425936
1,HNRNPA1P65,17973277,0.057406372275013974
1,AC099563.2,17968560,0.05735047512576859
1,TUBB8P8,17968091,0.057294577976523195
1,TRIQK,17967759,0.05723868082727781
1,LIMD2,17964718,0.05718278367803242
1,ARR3,17964242,0.05712688652878703
1,LINC00664,17962973,0.057070989379541644
1,AP003498.1,17962144,0.05701509223029626
1,LINC01909,17961617,0.056959195081050865
1,CDHR3,17959711,0.05690329793180548
1,KYNU,17955413,0.05684740078256009
1,AL592435.1,17951850,0.0567915036333147
1,DUTP5,17950508,0.05673560648406931
1,AC099343.1,17946277,0.05667970933482393
1,AL121871.1,17946086,0.056623812185578534
1,FMC1,17940260,0.05656791503633315
1,ST13P3,17938925,0.056512017887087755
1,NPIPA3,17935963,0.05645612073784237
1,AC044810.2,17934589,0.05640022358859698
1,LINC02298,17934179,0.05634432643935159
1,AC021146.7,17932362,0.056288429290106204
1,AP001189.5,17930746,0.05623253214086082
1,DEFB122,17926592,0.056176634991615425
1,MTTP,17917960,0.05612073784237004
1,RAB42,17914562,0.05606484069312465
1,NAV3,17908575,0.05600894354387926
1,ADNP2,17905984,0.055953046394633874
1,CNMD,17902528,0.05589714924538849
1,SEPT7-AS1,17900496,0.055841252096143094
1,GNE,17900473,0.05578535494689771
1,AL139023.1,17899405,0.05572945779765232
1,AP002026.1,17889773,0.05567356064840693
1,LINC01569,17888191,0.05561766349916154
1,CCDC7,17885232,0.05556176634991616
1,CCDC121,17882152,0.055505869200670764
1,EGR2,17880091,0.05544997205142538
1,RPL7L1P9,17877923,0.05539407490217999
1,AC023157.2,17868435,0.0553381777529346
1,BARX2,17867721,0.05528228060368921
1,ENPP2,17864684,0.05522638345444383
1,AC096921.2,17859083,0.055170486305198434
1,ARL9,17857595,0.05511458915595305
1,BFSP2,17851754,0.055058692006707655
1,PRB3,17851736,0.05500279485746227
1,CRYAB,17850149,0.05494689770821688
1,RPL7P58,17848872,0.05489100055897149
1,FGF12,17848518,0.0548351034097261
1,PRSS3,17848225,0.05477920626048072
1,C3,17844163,0.054723309111235324
1,SCART1,17843195,0.05466741196198994
1,CEACAM1,17841229,0.05461151481274455
1,LINC02381,17840966,0.05455561766349916
1,AC008897.2,17839605,0.05449972051425377
1,COL16A1,17838151,0.054387926215762994
1,ARSI,17838151,0.054387926215762994
1,DTX2P1,17838151,0.054387926215762994
1,AL355999.1,17831366,0.05427613191727222
1,ZNF319,17830864,0.05422023476802683
1,AC011479.4,17829898,0.05416433761878144
1,AC091874.1,17829214,0.05410844046953606
1,RPL27AP,17822658,0.054052543320290664
1,ITGA2,17822007,0.05399664617104528
1,WNT2B,17821561,0.05394074902179989
1,AP000974.1,17818067,0.0538848518725545
1,AC068413.1,17817438,0.05382895472330911
1,FERMT2,17805044,0.053773057574063726
1,STAMBPL1,17796638,0.05371716042481833
1,NFIA,17796240,0.05366126327557295
1,AC092436.3,17793780,0.053605366126327554
1,TSNAXIP1,17791794,0.05354946897708217
1,AL844170.1,17788858,0.05349357182783678
1,AL157777.1,17786580,0.05343767467859139
1,RBM11,17784743,0.053381777529346
1,RAP1GAP,17780861,0.05332588038010062
1,PLCL1,17779729,0.053269983230855224
1,TOX2,17768033,0.05321408608160984
1,SERP2,17765727,0.05315818893236445
1,HNRNPA3P5,17763922,0.05310229178311906
1,RIMS3,17761813,0.05304639463387367
1,AC092171.5,17757444,0.052990497484628286
1,PRAMEF31P,17756834,0.052906651760760204
1,NPAS2,17756834,0.052906651760760204
1,DHRS4-AS1,17756635,0.05282280603689212
1,KCTD9P6,17753508,0.05276690888764673
1,AL359643.1,17752047,0.05271101173840134
1,SLC25A48,17751752,0.052655114589155956
1,BHLHE40-AS1,17751581,0.05259921743991056
1,CSF2RB,17751485,0.05254332029066518
1,RPL3P12,17746261,0.05248742314141979
1,TMEM8B,17739780,0.0524315259921744
1,PBLD,17737200,0.05237562884292901
1,DPY19L1P2,17736619,0.05231973169368362
1,GAGE12C,17727090,0.05226383454443823
1,MTSS2,17720735,0.05220793739519285
1,HSPA1L,17717176,0.052152040245947454
1,ITGA11,17716675,0.05209614309670207
1,AL162717.1,17715936,0.05204024594745668
1,MYOZ3,17710939,0.05198434879821129
1,ZNF19,17702241,0.0519284516489659
1,MIR520F,17701851,0.051872554499720516
1,DRD4,17701811,0.05181665735047512
1,AGGF1P9,17701249,0.05176076020122974
1,AC027237.4,17699777,0.05170486305198435
1,AL355032.1,17698015,0.05164896590273896
1,AL451050.2,17695611,0.05159306875349357
1,TRIM54,17695034,0.051537171604248186
1,PTCHD1,17694994,0.05148127445500279
1,CFAP74,17694678,0.05142537730575741
1,PLXNA4,17692225,0.05136948015651202
1,THG1L,17688890,0.05131358300726663
1,AC068533.2,17687633,0.05125768585802124
1,CCDC26,17683482,0.051201788708775856
1,LINC00648,17680215,0.05114589155953046
1,COX6B1P1,17679140,0.051089994410285076
1,SBK1,17676980,0.05103409726103969
1,AC080080.1,17671226,0.0509782001117943
1,AC006206.2,17667949,0.05092230296254891
1,PAMR1,17667161,0.05086640581330352
1,FRAT1,17661158,0.05081050866405813
1,AP000787.1,17656144,0.050754611514812746
1,C20orf204,17655672,0.05069871436556735
1,FRG1CP,17651311,0.05064281721632197
1,PLCL2,17645573,0.05058692006707658
1,AC106774.4,17645111,0.05053102291783119
1,NRIP1,17640897,0.0504751257685858
1,ATF4P2,17640575,0.050419228619340416
1,LRRC46,17637223,0.05036333147009502
1,AC016642.1,17635930,0.05030743432084964
1,LETM2,17635033,0.05025153717160425
1,AC017083.3,17632957,0.05019564002235886
1,MMP11,17632845,0.05013974287311347
1,PTH1R,17627457,0.050083845723868085
1,AC125611.3,17625128,0.05002794857462269
1,NOSTRIN,17623063,0.049972051425377306
1,SIX1,17619900,0.04991615427613192
1,LINC00426,17617779,0.04986025712688653
1,SHISA2,17616640,0.04980435997764114
1,RPL7P41,17613755,0.049748462828395755
1,WEE2,17610938,0.04969256567915036
1,TMEM129,17609850,0.049636668529904976
1,ARMCX1,17609326,0.04958077138065958
1,RASL10A,17596184,0.0495248742314142
